Epoch,Total Event,Max,Min,Mean,Std Dev
1673,12,2,1,1.2,0.421637
1674,10,1,1,1,0
1675,10,1,1,1,0
1676,13,2,1,1.3,0.483046
1677,12,2,1,1.2,0.421637
1678,10,1,1,1,0
1679,10,1,1,1,0
1680,11,2,1,1.1,0.316228
1681,13,3,1,1.3,0.674949
1682,13,2,1,1.3,0.483046
1683,12,2,1,1.2,0.421637
1684,12,2,1,1.2,0.421637
1685,10,1,1,1,0
1686,10,1,1,1,0
1687,11,2,1,1.1,0.316228
1688,10,1,1,1,0
1689,10,1,1,1,0
1690,15,2,1,1.5,0.527046
1691,17,3,1,1.7,0.674949
1692,13,2,1,1.3,0.483046
1693,11,2,1,1.1,0.316228
1694,12,2,1,1.2,0.421637
1695,12,2,1,1.2,0.421637
1696,11,2,1,1.1,0.316228
1697,11,2,1,1.1,0.316228
1698,12,2,1,1.2,0.421637
1699,11,2,1,1.1,0.316228
1700,13,2,1,1.3,0.483046
1701,12,2,1,1.2,0.421637
1702,11,2,1,1.1,0.316228
1703,13,2,1,1.3,0.483046
1704,11,2,1,1.1,0.316228
1705,11,2,1,1.1,0.316228
1706,12,2,1,1.2,0.421637
1707,11,2,1,1.1,0.316228
1708,12,2,1,1.2,0.421637
1709,11,2,1,1.1,0.316228
1710,10,1,1,1,0
1711,12,2,1,1.2,0.421637
1712,11,2,1,1.1,0.316228
1713,11,2,1,1.1,0.316228
1714,10,1,1,1,0
1715,13,2,1,1.3,0.483046
1716,12,2,1,1.2,0.421637
1717,11,2,1,1.1,0.316228
1718,13,2,1,1.3,0.483046
1719,13,2,1,1.3,0.483046
1720,13,2,1,1.3,0.483046
1721,10,1,1,1,0
1722,15,2,1,1.5,0.527046
1723,17,2,1,1.7,0.483046
1724,16,2,1,1.6,0.516398
1725,14,2,1,1.4,0.516398
1726,14,2,1,1.4,0.516398
1727,15,2,1,1.5,0.527046
1728,11,2,1,1.1,0.316228
1729,10,1,1,1,0
1730,11,2,1,1.1,0.316228
1731,12,2,1,1.2,0.421637
1732,10,1,1,1,0
1733,10,1,1,1,0
1734,13,2,1,1.3,0.483046
1735,13,3,1,1.3,0.674949
1736,11,2,1,1.1,0.316228
1737,11,2,1,1.1,0.316228
1738,11,2,1,1.1,0.316228
1739,10,1,1,1,0
1740,10,1,1,1,0
1741,10,1,1,1,0
1742,12,2,1,1.2,0.421637
1743,10,1,1,1,0
1744,10,1,1,1,0
1745,11,2,1,1.1,0.316228
1746,11,2,1,1.1,0.316228
1747,12,2,1,1.2,0.421637
1748,12,2,1,1.2,0.421637
1749,12,2,1,1.2,0.421637
1750,16,2,1,1.6,0.516398
1751,15,2,1,1.5,0.527046
1752,12,2,1,1.2,0.421637
1753,15,3,1,1.5,0.707107
1754,12,2,1,1.2,0.421637
1755,12,2,1,1.2,0.421637
1756,12,2,1,1.2,0.421637
1757,13,2,1,1.3,0.483046
1758,15,2,1,1.5,0.527046
1759,14,2,1,1.4,0.516398
1760,12,2,1,1.2,0.421637
1761,15,3,1,1.5,0.707107
1762,18,3,1,1.8,0.632456
1763,16,3,1,1.6,0.699206
1764,15,2,1,1.5,0.527046
1765,13,2,1,1.3,0.483046
1766,10,1,1,1,0
1767,13,2,1,1.3,0.483046
1768,16,2,1,1.6,0.516398
1769,15,3,1,1.5,0.707107
1770,15,2,1,1.5,0.527046
1771,11,2,1,1.1,0.316228
1772,13,2,1,1.3,0.483046
1773,16,2,1,1.6,0.516398
1774,12,2,1,1.2,0.421637
1775,11,2,1,1.1,0.316228
1776,12,2,1,1.2,0.421637
1777,12,2,1,1.2,0.421637
1778,14,2,1,1.4,0.516398
1779,13,2,1,1.3,0.483046
1780,11,2,1,1.1,0.316228
1781,12,2,1,1.2,0.421637
1782,12,2,1,1.2,0.421637
1783,14,2,1,1.4,0.516398
1784,10,1,1,1,0
1785,11,2,1,1.1,0.316228
1786,15,2,1,1.5,0.527046
1787,12,2,1,1.2,0.421637
1788,17,3,1,1.7,0.674949
1789,14,3,1,1.4,0.699206
1790,13,2,1,1.3,0.483046
1791,11,2,1,1.1,0.316228
1792,11,2,1,1.1,0.316228
1793,12,2,1,1.2,0.421637
1794,12,2,1,1.2,0.421637
1795,12,2,1,1.2,0.421637
1796,11,2,1,1.1,0.316228
1797,10,1,1,1,0
1798,11,2,1,1.1,0.316228
1799,11,2,1,1.1,0.316228
1800,12,2,1,1.2,0.421637
1801,12,2,1,1.2,0.421637
1802,11,2,1,1.1,0.316228
1803,12,2,1,1.2,0.421637
1804,11,2,1,1.1,0.316228
1805,13,2,1,1.3,0.483046
1806,12,2,1,1.2,0.421637
1807,14,2,1,1.4,0.516398
1808,14,2,1,1.4,0.516398
1809,13,2,1,1.3,0.483046
1810,13,2,1,1.3,0.483046
1811,11,2,1,1.1,0.316228
1812,12,3,1,1.2,0.632456
1813,12,2,1,1.2,0.421637
1814,12,2,1,1.2,0.421637
1815,13,3,1,1.3,0.674949
1816,14,2,1,1.4,0.516398
1817,11,2,1,1.1,0.316228
1818,12,2,1,1.2,0.421637
1819,10,1,1,1,0
1820,11,2,1,1.1,0.316228
1821,11,2,1,1.1,0.316228
1822,11,2,1,1.1,0.316228
1823,11,2,1,1.1,0.316228
1824,10,1,1,1,0
1825,11,2,1,1.1,0.316228
1826,11,2,1,1.1,0.316228
1827,10,1,1,1,0
1828,11,2,1,1.1,0.316228
1829,12,2,1,1.2,0.421637
1830,11,2,1,1.1,0.316228
1831,12,2,1,1.2,0.421637
1832,12,2,1,1.2,0.421637
1833,10,1,1,1,0
1834,10,1,1,1,0
1835,11,2,1,1.1,0.316228
1836,12,2,1,1.2,0.421637
1837,13,2,1,1.3,0.483046
1838,12,2,1,1.2,0.421637
1839,13,2,1,1.3,0.483046
1840,12,2,1,1.2,0.421637
1841,11,2,1,1.1,0.316228
1842,10,1,1,1,0
1843,10,1,1,1,0
1844,11,2,1,1.1,0.316228
1845,13,2,1,1.3,0.483046
1846,11,2,1,1.1,0.316228
1847,13,2,1,1.3,0.483046
1848,11,2,1,1.1,0.316228
1849,12,2,1,1.2,0.421637
1850,11,2,1,1.1,0.316228
1851,11,2,1,1.1,0.316228
1852,12,2,1,1.2,0.421637
1853,11,2,1,1.1,0.316228
1854,14,2,1,1.4,0.516398
1855,10,1,1,1,0
1856,11,2,1,1.1,0.316228
1857,11,2,1,1.1,0.316228
1858,12,2,1,1.2,0.421637
1859,11,2,1,1.1,0.316228
1860,14,2,1,1.4,0.516398
1861,12,2,1,1.2,0.421637
1862,14,3,1,1.4,0.699206
1863,13,2,1,1.3,0.483046
1864,12,2,1,1.2,0.421637
1865,12,2,1,1.2,0.421637
1866,10,1,1,1,0
1867,10,1,1,1,0
1868,11,2,1,1.1,0.316228
1869,13,3,1,1.3,0.674949
1870,12,2,1,1.2,0.421637
1871,12,2,1,1.2,0.421637
1872,10,1,1,1,0
1873,11,2,1,1.1,0.316228
1874,11,2,1,1.1,0.316228
1875,10,1,1,1,0
1876,12,2,1,1.2,0.421637
1877,10,1,1,1,0
1878,12,2,1,1.2,0.421637
1879,13,2,1,1.3,0.483046
1880,12,2,1,1.2,0.421637
1881,12,2,1,1.2,0.421637
1882,11,2,1,1.1,0.316228
1883,13,2,1,1.3,0.483046
1884,10,1,1,1,0
1885,12,2,1,1.2,0.421637
1886,16,2,1,1.6,0.516398
1887,14,2,1,1.4,0.516398
1888,14,2,1,1.4,0.516398
1889,11,2,1,1.1,0.316228
1890,17,2,1,1.7,0.483046
1891,15,2,1,1.5,0.527046
1892,11,2,1,1.1,0.316228
1893,13,2,1,1.3,0.483046
1894,14,2,1,1.4,0.516398
1895,12,2,1,1.2,0.421637
1896,13,2,1,1.3,0.483046
1897,15,2,1,1.5,0.527046
1898,14,2,1,1.4,0.516398
1899,10,1,1,1,0
1900,12,2,1,1.2,0.421637
1901,11,2,1,1.1,0.316228
1902,10,1,1,1,0
1903,11,2,1,1.1,0.316228
1904,12,2,1,1.2,0.421637
1905,12,2,1,1.2,0.421637
1906,12,2,1,1.2,0.421637
1907,13,2,1,1.3,0.483046
1908,12,2,1,1.2,0.421637
1909,10,1,1,1,0
1910,10,1,1,1,0
1911,10,1,1,1,0
1912,11,2,1,1.1,0.316228
1913,10,1,1,1,0
1914,11,2,1,1.1,0.316228
1915,10,1,1,1,0
1916,14,2,1,1.4,0.516398
1917,13,3,1,1.3,0.674949
1918,18,3,1,1.8,0.632456
1919,16,3,1,1.6,0.699206
1920,14,2,1,1.4,0.516398
1921,14,2,1,1.4,0.516398
1922,10,1,1,1,0
1923,10,1,1,1,0
1924,11,2,1,1.1,0.316228
1925,10,1,1,1,0
1926,10,1,1,1,0
1927,11,2,1,1.1,0.316228
1928,13,2,1,1.3,0.483046
1929,14,2,1,1.4,0.516398
1930,13,2,1,1.3,0.483046
1931,12,2,1,1.2,0.421637
1932,11,2,1,1.1,0.316228
1933,13,2,1,1.3,0.483046
1934,14,2,1,1.4,0.516398
1935,12,2,1,1.2,0.421637
1936,11,2,1,1.1,0.316228
1937,13,2,1,1.3,0.483046
1938,11,2,1,1.1,0.316228
1939,13,2,1,1.3,0.483046
1940,13,2,1,1.3,0.483046
1941,13,2,1,1.3,0.483046
1942,14,2,1,1.4,0.516398
1943,12,2,1,1.2,0.421637
1944,14,2,1,1.4,0.516398
1945,12,2,1,1.2,0.421637
1946,13,2,1,1.3,0.483046
1947,14,2,1,1.4,0.516398
1948,13,2,1,1.3,0.483046
1949,15,2,1,1.5,0.527046
1950,17,2,1,1.7,0.483046
1951,19,3,1,1.9,0.737865
1952,16,3,1,1.6,0.699206
1953,13,2,1,1.3,0.483046
1954,14,2,1,1.4,0.516398
1955,12,2,1,1.2,0.421637
1956,10,1,1,1,0
1957,10,1,1,1,0
1958,12,2,1,1.2,0.421637
1959,12,2,1,1.2,0.421637
1960,11,2,1,1.1,0.316228
1961,12,2,1,1.2,0.421637
1962,11,2,1,1.1,0.316228
1963,11,2,1,1.1,0.316228
1964,11,2,1,1.1,0.316228
1965,11,2,1,1.1,0.316228
1966,12,2,1,1.2,0.421637
1967,13,2,1,1.3,0.483046
1968,11,2,1,1.1,0.316228
1969,11,2,1,1.1,0.316228
1970,11,2,1,1.1,0.316228
1971,10,1,1,1,0
1972,10,1,1,1,0
1973,11,2,1,1.1,0.316228
1974,10,1,1,1,0
1975,10,1,1,1,0
1976,10,1,1,1,0
1977,11,2,1,1.1,0.316228
1978,10,1,1,1,0
1979,11,2,1,1.1,0.316228
1980,14,2,1,1.4,0.516398
1981,17,2,1,1.7,0.483046
1982,11,2,1,1.1,0.316228
1983,10,1,1,1,0
1984,14,2,1,1.4,0.516398
1985,12,2,1,1.2,0.421637
1986,13,2,1,1.3,0.483046
1987,11,2,1,1.1,0.316228
1988,13,2,1,1.3,0.483046
1989,17,2,1,1.7,0.483046
1990,15,2,1,1.5,0.527046
1991,12,2,1,1.2,0.421637
1992,13,2,1,1.3,0.483046
1993,21,3,2,2.1,0.316228
1994,15,2,1,1.5,0.527046
1995,13,2,1,1.3,0.483046
1996,13,2,1,1.3,0.483046
1997,15,2,1,1.5,0.527046
1998,12,2,1,1.2,0.421637
1999,13,2,1,1.3,0.483046
2000,12,2,1,1.2,0.421637
2001,11,2,1,1.1,0.316228
2002,14,2,1,1.4,0.516398
2003,12,2,1,1.2,0.421637
2004,11,2,1,1.1,0.316228
2005,14,2,1,1.4,0.516398
2006,13,2,1,1.3,0.483046
2007,11,2,1,1.1,0.316228
2008,11,2,1,1.1,0.316228
2009,11,2,1,1.1,0.316228
2010,12,2,1,1.2,0.421637
2011,15,2,1,1.5,0.527046
2012,14,2,1,1.4,0.516398
2013,13,2,1,1.3,0.483046
2014,13,2,1,1.3,0.483046
2015,13,2,1,1.3,0.483046
2016,14,2,1,1.4,0.516398
2017,11,2,1,1.1,0.316228
2018,12,2,1,1.2,0.421637
2019,11,2,1,1.1,0.316228
2020,13,2,1,1.3,0.483046
2021,12,2,1,1.2,0.421637
2022,13,2,1,1.3,0.483046
2023,11,2,1,1.1,0.316228
2024,13,2,1,1.3,0.483046
2025,11,2,1,1.1,0.316228
2026,10,1,1,1,0
2027,12,2,1,1.2,0.421637
2028,13,2,1,1.3,0.483046
2029,10,1,1,1,0
2030,11,2,1,1.1,0.316228
2031,16,2,1,1.6,0.516398
2032,18,2,1,1.8,0.421637
2033,13,2,1,1.3,0.483046
2034,10,1,1,1,0
2035,16,2,1,1.6,0.516398
2036,15,2,1,1.5,0.527046
2037,15,2,1,1.5,0.527046
2038,12,2,1,1.2,0.421637
2039,12,2,1,1.2,0.421637
2040,13,2,1,1.3,0.483046
2041,13,2,1,1.3,0.483046
2042,11,2,1,1.1,0.316228
2043,12,2,1,1.2,0.421637
2044,14,2,1,1.4,0.516398
2045,12,2,1,1.2,0.421637
2046,12,2,1,1.2,0.421637
2047,12,2,1,1.2,0.421637
2048,10,1,1,1,0
2049,10,1,1,1,0
2050,11,2,1,1.1,0.316228
2051,10,1,1,1,0
2052,10,1,1,1,0
2053,13,2,1,1.3,0.483046
2054,11,2,1,1.1,0.316228
2055,13,2,1,1.3,0.483046
2056,11,2,1,1.1,0.316228
2057,10,1,1,1,0
2058,14,2,1,1.4,0.516398
2059,20,3,1,2,0.471405
2060,14,2,1,1.4,0.516398
2061,12,2,1,1.2,0.421637
2062,13,2,1,1.3,0.483046
2063,14,2,1,1.4,0.516398
2064,13,2,1,1.3,0.483046
2065,15,2,1,1.5,0.527046
2066,14,2,1,1.4,0.516398
2067,15,2,1,1.5,0.527046
2068,12,2,1,1.2,0.421637
2069,12,2,1,1.2,0.421637
2070,13,2,1,1.3,0.483046
2071,13,2,1,1.3,0.483046
2072,12,2,1,1.2,0.421637
2073,11,2,1,1.1,0.316228
2074,12,2,1,1.2,0.421637
2075,13,2,1,1.3,0.483046
2076,10,1,1,1,0
2077,11,2,1,1.1,0.316228
2078,12,2,1,1.2,0.421637
2079,11,2,1,1.1,0.316228
2080,10,1,1,1,0
2081,10,1,1,1,0
2082,10,1,1,1,0
2083,13,2,1,1.3,0.483046
2084,11,2,1,1.1,0.316228
2085,10,1,1,1,0
2086,11,2,1,1.1,0.316228
2087,11,2,1,1.1,0.316228
2088,12,2,1,1.2,0.421637
2089,12,2,1,1.2,0.421637
2090,12,2,1,1.2,0.421637
2091,10,1,1,1,0
2092,10,1,1,1,0
2093,13,2,1,1.3,0.483046
2094,12,2,1,1.2,0.421637
2095,11,2,1,1.1,0.316228
2096,13,2,1,1.3,0.483046
2097,13,2,1,1.3,0.483046
2098,15,2,1,1.5,0.527046
2099,11,2,1,1.1,0.316228
2100,13,2,1,1.3,0.483046
2101,16,3,1,1.6,0.699206
2102,17,2,1,1.7,0.483046
2103,16,2,1,1.6,0.516398
2104,13,2,1,1.3,0.483046
2105,12,2,1,1.2,0.421637
2106,10,1,1,1,0
2107,11,2,1,1.1,0.316228
2108,10,1,1,1,0
2109,12,2,1,1.2,0.421637
2110,11,2,1,1.1,0.316228
2111,12,2,1,1.2,0.421637
2112,13,2,1,1.3,0.483046
2113,13,2,1,1.3,0.483046
2114,12,2,1,1.2,0.421637
2115,11,2,1,1.1,0.316228
2116,10,1,1,1,0
2117,12,2,1,1.2,0.421637
2118,11,2,1,1.1,0.316228
2119,12,2,1,1.2,0.421637
2120,11,2,1,1.1,0.316228
2121,13,2,1,1.3,0.483046
2122,12,2,1,1.2,0.421637
2123,13,2,1,1.3,0.483046
2124,14,2,1,1.4,0.516398
2125,14,2,1,1.4,0.516398
2126,16,2,1,1.6,0.516398
2127,13,2,1,1.3,0.483046
2128,19,3,1,1.9,0.567646
2129,17,2,1,1.7,0.483046
2130,11,2,1,1.1,0.316228
2131,11,2,1,1.1,0.316228
2132,13,2,1,1.3,0.483046
2133,13,2,1,1.3,0.483046
2134,14,2,1,1.4,0.516398
2135,13,3,1,1.3,0.674949
2136,14,2,1,1.4,0.516398
2137,11,2,1,1.1,0.316228
2138,12,2,1,1.2,0.421637
2139,12,2,1,1.2,0.421637
2140,13,2,1,1.3,0.483046
2141,11,2,1,1.1,0.316228
2142,11,2,1,1.1,0.316228
2143,12,2,1,1.2,0.421637
2144,13,2,1,1.3,0.483046
2145,14,2,1,1.4,0.516398
2146,15,2,1,1.5,0.527046
2147,10,1,1,1,0
2148,10,1,1,1,0
2149,12,2,1,1.2,0.421637
2150,16,3,1,1.6,0.699206
2151,13,2,1,1.3,0.483046
2152,14,2,1,1.4,0.516398
2153,12,2,1,1.2,0.421637
2154,10,1,1,1,0
2155,15,2,1,1.5,0.527046
2156,12,2,1,1.2,0.421637
2157,13,2,1,1.3,0.483046
2158,10,1,1,1,0
2159,12,2,1,1.2,0.421637
2160,12,2,1,1.2,0.421637
2161,16,3,1,1.6,0.699206
2162,16,3,1,1.6,0.699206
2163,12,2,1,1.2,0.421637
2164,20,2,2,2,0
2165,14,2,1,1.4,0.516398
2166,15,2,1,1.5,0.527046
2167,20,2,2,2,0
2168,18,3,1,1.8,0.632456
2169,15,2,1,1.5,0.527046
2170,11,2,1,1.1,0.316228
2171,17,2,1,1.7,0.483046
2172,16,2,1,1.6,0.516398
2173,14,2,1,1.4,0.516398
2174,13,2,1,1.3,0.483046
2175,12,2,1,1.2,0.421637
2176,15,2,1,1.5,0.527046
2177,13,2,1,1.3,0.483046
2178,12,2,1,1.2,0.421637
2179,14,3,1,1.4,0.699206
2180,12,2,1,1.2,0.421637
2181,12,2,1,1.2,0.421637
2182,13,2,1,1.3,0.483046
2183,12,2,1,1.2,0.421637
2184,14,2,1,1.4,0.516398
2185,13,2,1,1.3,0.483046
2186,14,2,1,1.4,0.516398
2187,15,3,1,1.5,0.707107
2188,16,3,1,1.6,0.699206
2189,20,2,2,2,0
2190,21,3,2,2.1,0.316228
2191,18,3,1,1.8,0.632456
2192,11,2,1,1.1,0.316228
2193,13,2,1,1.3,0.483046
2194,14,3,1,1.4,0.699206
2195,14,2,1,1.4,0.516398
2196,15,2,1,1.5,0.527046
2197,13,2,1,1.3,0.483046
2198,11,2,1,1.1,0.316228
2199,11,2,1,1.1,0.316228
2200,12,2,1,1.2,0.421637
2201,18,3,1,1.8,0.632456
2202,12,2,1,1.2,0.421637
2203,14,2,1,1.4,0.516398
2204,12,2,1,1.2,0.421637
2205,10,1,1,1,0
2206,12,2,1,1.2,0.421637
2207,10,1,1,1,0
2208,14,2,1,1.4,0.516398
2209,13,2,1,1.3,0.483046
2210,11,2,1,1.1,0.316228
2211,11,2,1,1.1,0.316228
2212,12,2,1,1.2,0.421637
2213,11,2,1,1.1,0.316228
2214,10,1,1,1,0
2215,11,2,1,1.1,0.316228
2216,18,3,1,1.8,0.632456
2217,17,3,1,1.7,0.674949
2218,14,2,1,1.4,0.516398
2219,13,2,1,1.3,0.483046
2220,13,2,1,1.3,0.483046
2221,12,2,1,1.2,0.421637
2222,10,1,1,1,0
2223,12,2,1,1.2,0.421637
2224,11,2,1,1.1,0.316228
2225,11,2,1,1.1,0.316228
2226,14,2,1,1.4,0.516398
2227,11,2,1,1.1,0.316228
2228,14,2,1,1.4,0.516398
2229,12,2,1,1.2,0.421637
2230,14,2,1,1.4,0.516398
2231,15,2,1,1.5,0.527046
2232,13,2,1,1.3,0.483046
2233,10,1,1,1,0
2234,13,2,1,1.3,0.483046
2235,12,2,1,1.2,0.421637
2236,10,1,1,1,0
2237,10,1,1,1,0
2238,10,1,1,1,0
2239,12,2,1,1.2,0.421637
2240,12,2,1,1.2,0.421637
2241,14,2,1,1.4,0.516398
2242,15,3,1,1.5,0.707107
2243,11,2,1,1.1,0.316228
2244,10,1,1,1,0
2245,13,2,1,1.3,0.483046
2246,11,2,1,1.1,0.316228
2247,11,2,1,1.1,0.316228
2248,12,2,1,1.2,0.421637
2249,12,2,1,1.2,0.421637
2250,11,2,1,1.1,0.316228
2251,13,2,1,1.3,0.483046
2252,13,2,1,1.3,0.483046
2253,13,2,1,1.3,0.483046
2254,11,2,1,1.1,0.316228
2255,10,1,1,1,0
2256,13,2,1,1.3,0.483046
2257,14,2,1,1.4,0.516398
2258,13,2,1,1.3,0.483046
2259,15,2,1,1.5,0.527046
2260,10,1,1,1,0
2261,12,2,1,1.2,0.421637
2262,11,2,1,1.1,0.316228
2263,10,1,1,1,0
2264,12,2,1,1.2,0.421637
2265,11,2,1,1.1,0.316228
2266,14,2,1,1.4,0.516398
2267,10,1,1,1,0
2268,12,2,1,1.2,0.421637
2269,10,1,1,1,0
2270,10,1,1,1,0
2271,11,2,1,1.1,0.316228
2272,11,2,1,1.1,0.316228
2273,11,2,1,1.1,0.316228
2274,12,2,1,1.2,0.421637
2275,10,1,1,1,0
2276,11,2,1,1.1,0.316228
2277,13,2,1,1.3,0.483046
2278,14,2,1,1.4,0.516398
2279,11,2,1,1.1,0.316228
2280,10,1,1,1,0
2281,10,1,1,1,0
2282,11,2,1,1.1,0.316228
2283,10,1,1,1,0
2284,12,2,1,1.2,0.421637
2285,14,2,1,1.4,0.516398
2286,13,2,1,1.3,0.483046
2287,14,2,1,1.4,0.516398
2288,13,2,1,1.3,0.483046
2289,12,2,1,1.2,0.421637
2290,10,1,1,1,0
2291,10,1,1,1,0
2292,11,2,1,1.1,0.316228
2293,11,2,1,1.1,0.316228
2294,12,2,1,1.2,0.421637
2295,14,2,1,1.4,0.516398
2296,12,2,1,1.2,0.421637
2297,12,2,1,1.2,0.421637
2298,11,2,1,1.1,0.316228
2299,14,2,1,1.4,0.516398
2300,11,2,1,1.1,0.316228
2301,11,2,1,1.1,0.316228
2302,11,2,1,1.1,0.316228
2303,10,1,1,1,0
2304,10,1,1,1,0
2305,12,2,1,1.2,0.421637
2306,13,2,1,1.3,0.483046
2307,13,3,1,1.3,0.674949
2308,15,3,1,1.5,0.707107
2309,12,2,1,1.2,0.421637
2310,10,1,1,1,0
2311,10,1,1,1,0
2312,12,2,1,1.2,0.421637
2313,14,2,1,1.4,0.516398
2314,15,2,1,1.5,0.527046
2315,15,2,1,1.5,0.527046
2316,12,2,1,1.2,0.421637
2317,11,2,1,1.1,0.316228
2318,14,2,1,1.4,0.516398
2319,18,2,1,1.8,0.421637
2320,15,2,1,1.5,0.527046
2321,15,2,1,1.5,0.527046
2322,10,1,1,1,0
2323,11,2,1,1.1,0.316228
2324,11,2,1,1.1,0.316228
2325,12,2,1,1.2,0.421637
2326,12,2,1,1.2,0.421637
2327,12,2,1,1.2,0.421637
2328,11,2,1,1.1,0.316228
2329,13,2,1,1.3,0.483046
2330,11,2,1,1.1,0.316228
2331,13,2,1,1.3,0.483046
2332,12,2,1,1.2,0.421637
2333,12,2,1,1.2,0.421637
2334,12,2,1,1.2,0.421637
2335,11,2,1,1.1,0.316228
2336,11,2,1,1.1,0.316228
2337,11,2,1,1.1,0.316228
2338,10,1,1,1,0
2339,10,1,1,1,0
2340,14,2,1,1.4,0.516398
2341,11,2,1,1.1,0.316228
2342,13,2,1,1.3,0.483046
2343,15,2,1,1.5,0.527046
2344,14,2,1,1.4,0.516398
2345,14,2,1,1.4,0.516398
2346,13,3,1,1.3,0.674949
2347,16,3,1,1.6,0.699206
2348,12,2,1,1.2,0.421637
2349,11,2,1,1.1,0.316228
2350,12,2,1,1.2,0.421637
2351,11,2,1,1.1,0.316228
2352,12,2,1,1.2,0.421637
2353,16,2,1,1.6,0.516398
2354,18,2,1,1.8,0.421637
2355,13,2,1,1.3,0.483046
2356,10,1,1,1,0
2357,10,1,1,1,0
2358,12,2,1,1.2,0.421637
2359,12,2,1,1.2,0.421637
2360,12,2,1,1.2,0.421637
2361,11,2,1,1.1,0.316228
2362,11,2,1,1.1,0.316228
2363,11,2,1,1.1,0.316228
2364,12,2,1,1.2,0.421637
2365,10,1,1,1,0
2366,10,1,1,1,0
2367,11,2,1,1.1,0.316228
2368,12,2,1,1.2,0.421637
2369,11,2,1,1.1,0.316228
2370,11,2,1,1.1,0.316228
2371,12,2,1,1.2,0.421637
2372,11,2,1,1.1,0.316228
2373,11,2,1,1.1,0.316228
2374,11,2,1,1.1,0.316228
2375,15,2,1,1.5,0.527046
2376,12,2,1,1.2,0.421637
2377,12,2,1,1.2,0.421637
2378,11,2,1,1.1,0.316228
2379,10,1,1,1,0
2380,11,2,1,1.1,0.316228
2381,12,2,1,1.2,0.421637
2382,11,2,1,1.1,0.316228
2383,13,2,1,1.3,0.483046
2384,11,2,1,1.1,0.316228
2385,12,2,1,1.2,0.421637
2386,12,2,1,1.2,0.421637
2387,12,2,1,1.2,0.421637
2388,11,2,1,1.1,0.316228
2389,10,1,1,1,0
2390,11,2,1,1.1,0.316228
2391,13,2,1,1.3,0.483046
2392,12,2,1,1.2,0.421637
2393,10,1,1,1,0
2394,11,2,1,1.1,0.316228
2395,12,2,1,1.2,0.421637
2396,11,2,1,1.1,0.316228
2397,11,2,1,1.1,0.316228
2398,11,2,1,1.1,0.316228
2399,11,2,1,1.1,0.316228
2400,12,2,1,1.2,0.421637
2401,11,2,1,1.1,0.316228
2402,14,2,1,1.4,0.516398
2403,12,2,1,1.2,0.421637
2404,12,2,1,1.2,0.421637
2405,12,2,1,1.2,0.421637
2406,11,2,1,1.1,0.316228
2407,11,2,1,1.1,0.316228
2408,11,2,1,1.1,0.316228
2409,12,2,1,1.2,0.421637
2410,11,2,1,1.1,0.316228
2411,11,2,1,1.1,0.316228
2412,12,2,1,1.2,0.421637
2413,12,2,1,1.2,0.421637
2414,13,2,1,1.3,0.483046
2415,11,2,1,1.1,0.316228
2416,10,1,1,1,0
2417,11,2,1,1.1,0.316228
2418,10,1,1,1,0
2419,11,2,1,1.1,0.316228
2420,11,2,1,1.1,0.316228
2421,10,1,1,1,0
2422,10,1,1,1,0
2423,12,2,1,1.2,0.421637
2424,11,2,1,1.1,0.316228
2425,12,2,1,1.2,0.421637
2426,10,1,1,1,0
2427,12,2,1,1.2,0.421637
2428,11,2,1,1.1,0.316228
2429,13,2,1,1.3,0.483046
2430,11,2,1,1.1,0.316228
2431,12,2,1,1.2,0.421637
2432,11,2,1,1.1,0.316228
2433,11,2,1,1.1,0.316228
2434,10,1,1,1,0
2435,10,1,1,1,0
2436,11,2,1,1.1,0.316228
2437,12,2,1,1.2,0.421637
2438,12,2,1,1.2,0.421637
2439,12,2,1,1.2,0.421637
2440,10,1,1,1,0
2441,10,1,1,1,0
2442,11,2,1,1.1,0.316228
2443,12,2,1,1.2,0.421637
2444,10,1,1,1,0
2445,10,1,1,1,0
2446,11,2,1,1.1,0.316228
2447,12,2,1,1.2,0.421637
2448,12,2,1,1.2,0.421637
2449,12,2,1,1.2,0.421637
2450,13,2,1,1.3,0.483046
2451,14,2,1,1.4,0.516398
2452,11,2,1,1.1,0.316228
2453,11,2,1,1.1,0.316228
2454,11,2,1,1.1,0.316228
2455,11,2,1,1.1,0.316228
2456,11,2,1,1.1,0.316228
2457,10,1,1,1,0
2458,10,1,1,1,0
2459,10,1,1,1,0
2460,11,2,1,1.1,0.316228
2461,10,1,1,1,0
2462,11,2,1,1.1,0.316228
2463,10,1,1,1,0
2464,13,2,1,1.3,0.483046
2465,13,2,1,1.3,0.483046
2466,11,2,1,1.1,0.316228
2467,10,1,1,1,0
2468,10,1,1,1,0
2469,10,1,1,1,0
2470,11,2,1,1.1,0.316228
2471,12,2,1,1.2,0.421637
2472,11,2,1,1.1,0.316228
2473,11,2,1,1.1,0.316228
2474,10,1,1,1,0
2475,10,1,1,1,0
2476,10,1,1,1,0
2477,10,1,1,1,0
2478,10,1,1,1,0
2479,10,1,1,1,0
2480,10,1,1,1,0
2481,10,1,1,1,0
2482,10,1,1,1,0
2483,11,2,1,1.1,0.316228
2484,11,2,1,1.1,0.316228
2485,14,2,1,1.4,0.516398
2486,15,3,1,1.5,0.707107
2487,15,2,1,1.5,0.527046
2488,11,2,1,1.1,0.316228
