Epoch,Total Event,Max,Min,Mean,Std Dev
1647,16,2,1,1.6,0.516398
1648,18,3,1,1.8,0.632456
1649,15,2,1,1.5,0.527046
1650,12,2,1,1.2,0.421637
1651,13,2,1,1.3,0.483046
1652,15,3,1,1.5,0.707107
1653,20,3,1,2,0.666667
1654,17,2,1,1.7,0.483046
1655,15,3,1,1.5,0.849837
1656,18,4,1,1.8,1.032796
1657,15,3,1,1.5,0.707107
1658,17,3,1,1.7,0.674949
1659,14,2,1,1.4,0.516398
1660,15,2,1,1.5,0.527046
1661,23,3,2,2.3,0.483046
1662,22,3,2,2.2,0.421637
1663,24,5,2,2.4,0.966092
1664,23,4,2,2.3,0.674949
1665,28,4,2,2.8,0.632456
1666,22,4,2,2.2,0.632456
1667,30,4,2,3,0.471405
1668,23,4,2,2.3,0.674949
1669,24,4,2,2.4,0.699206
1670,21,4,1,2.1,0.875595
1671,18,3,1,1.8,0.788811
1672,15,2,1,1.5,0.527046
1673,18,2,1,1.8,0.421637
1674,18,2,1,1.8,0.421637
1675,13,2,1,1.3,0.483046
1676,14,3,1,1.4,0.699206
1677,18,2,1,1.8,0.421637
1678,20,2,2,2,0
1679,26,4,2,2.6,0.843274
1680,26,4,2,2.6,0.699206
1681,26,4,2,2.6,0.699206
1682,23,3,2,2.3,0.483046
1683,25,3,2,2.5,0.527046
1684,21,3,2,2.1,0.316228
1685,21,4,1,2.1,0.875595
1686,20,2,2,2,0
1687,13,2,1,1.3,0.483046
1688,12,2,1,1.2,0.421637
1689,13,2,1,1.3,0.483046
1690,29,5,1,2.9,1.852926
1691,23,3,2,2.3,0.483046
1692,22,3,2,2.2,0.421637
1693,19,3,1,1.9,0.567646
1694,24,3,2,2.4,0.516398
1695,23,4,2,2.3,0.674949
1696,18,2,1,1.8,0.421637
1697,19,3,1,1.9,0.567646
1698,16,3,1,1.6,0.699206
1699,18,3,1,1.8,0.632456
1700,23,3,2,2.3,0.483046
1701,20,4,1,2,0.816497
1702,23,4,1,2.3,0.823273
1703,22,3,2,2.2,0.421637
1704,20,5,1,2,1.154701
1705,21,5,1,2.1,1.100505
1706,22,4,2,2.2,0.632456
1707,20,4,1,2,0.942809
1708,20,4,1,2,1.054093
1709,17,2,1,1.7,0.483046
1710,19,2,1,1.9,0.316228
1711,17,2,1,1.7,0.483046
1712,16,2,1,1.6,0.516398
1713,16,2,1,1.6,0.516398
1714,17,3,1,1.7,0.823273
1715,22,3,2,2.2,0.421637
1716,21,3,2,2.1,0.316228
1717,20,2,2,2,0
1718,22,3,2,2.2,0.421637
1719,18,3,1,1.8,0.632456
1720,22,4,1,2.2,0.788811
1721,27,4,2,2.7,0.674949
1722,23,3,2,2.3,0.483046
1723,31,5,2,3.1,1.197219
1724,28,5,2,2.8,1.032796
1725,23,4,2,2.3,0.674949
1726,23,4,2,2.3,0.674949
1727,21,3,2,2.1,0.316228
1728,13,2,1,1.3,0.483046
1729,20,3,1,2,0.666667
1730,20,2,2,2,0
1731,20,3,1,2,0.471405
1732,20,4,1,2,0.816497
1733,22,4,1,2.2,0.788811
1734,20,4,1,2,0.816497
1735,24,5,2,2.4,0.966092
1736,22,3,2,2.2,0.421637
1737,18,2,1,1.8,0.421637
1738,14,2,1,1.4,0.516398
1739,13,2,1,1.3,0.483046
1740,15,3,1,1.5,0.707107
1741,18,4,1,1.8,0.918937
1742,18,3,1,1.8,0.788811
1743,13,2,1,1.3,0.483046
1744,16,2,1,1.6,0.516398
1745,19,2,1,1.9,0.316228
1746,21,3,2,2.1,0.316228
1747,23,3,2,2.3,0.483046
1748,20,2,2,2,0
1749,19,2,1,1.9,0.316228
1750,24,5,2,2.4,0.966092
1751,23,4,2,2.3,0.674949
1752,26,4,2,2.6,0.843274
1753,22,3,2,2.2,0.421637
1754,21,3,2,2.1,0.316228
1755,22,3,2,2.2,0.421637
1756,21,3,2,2.1,0.316228
1757,22,3,2,2.2,0.421637
1758,23,3,2,2.3,0.483046
1759,22,4,2,2.2,0.632456
1760,22,3,2,2.2,0.421637
1761,28,5,2,2.8,0.918937
1762,24,4,2,2.4,0.699206
1763,24,4,2,2.4,0.699206
1764,21,3,2,2.1,0.316228
1765,22,3,2,2.2,0.421637
1766,22,4,2,2.2,0.632456
1767,26,4,2,2.6,0.843274
1768,29,4,2,2.9,0.737865
1769,23,3,2,2.3,0.483046
1770,24,3,2,2.4,0.516398
1771,22,4,2,2.2,0.632456
1772,27,4,2,2.7,0.674949
1773,20,2,2,2,0
1774,21,3,2,2.1,0.316228
1775,20,4,1,2,0.816497
1776,23,4,2,2.3,0.674949
1777,23,4,1,2.3,0.823273
1778,21,4,1,2.1,1.100505
1779,18,2,1,1.8,0.421637
1780,18,3,1,1.8,0.632456
1781,24,3,2,2.4,0.516398
1782,19,3,1,1.9,0.737865
1783,20,2,2,2,0
1784,20,2,2,2,0
1785,20,2,2,2,0
1786,23,3,2,2.3,0.483046
1787,21,3,2,2.1,0.316228
1788,24,4,2,2.4,0.699206
1789,22,3,2,2.2,0.421637
1790,18,3,1,1.8,0.632456
1791,15,2,1,1.5,0.527046
1792,19,4,1,1.9,0.875595
1793,22,3,2,2.2,0.421637
1794,19,3,1,1.9,0.737865
1795,22,3,2,2.2,0.421637
1796,21,3,2,2.1,0.316228
1797,24,3,2,2.4,0.516398
1798,23,4,2,2.3,0.674949
1799,17,3,1,1.7,0.674949
1800,23,3,2,2.3,0.483046
1801,20,2,2,2,0
1802,20,3,1,2,0.471405
1803,22,4,2,2.2,0.632456
1804,20,2,2,2,0
1805,22,3,2,2.2,0.421637
1806,22,4,2,2.2,0.632456
1807,23,3,2,2.3,0.483046
1808,24,3,2,2.4,0.516398
1809,27,3,2,2.7,0.483046
1810,21,3,2,2.1,0.316228
1811,18,3,1,1.8,0.788811
1812,22,3,2,2.2,0.421637
1813,20,3,1,2,0.471405
1814,21,3,2,2.1,0.316228
1815,20,3,1,2,0.471405
1816,18,3,1,1.8,0.788811
1817,16,3,1,1.6,0.699206
1818,19,3,1,1.9,0.567646
1819,20,3,1,2,0.666667
1820,22,3,2,2.2,0.421637
1821,19,4,1,1.9,0.875595
1822,17,3,1,1.7,0.823273
1823,17,2,1,1.7,0.483046
1824,12,2,1,1.2,0.421637
1825,16,3,1,1.6,0.843274
1826,15,2,1,1.5,0.527046
1827,15,2,1,1.5,0.527046
1828,17,3,1,1.7,0.823273
1829,21,3,2,2.1,0.316228
1830,21,3,2,2.1,0.316228
1831,21,3,2,2.1,0.316228
1832,20,2,2,2,0
1833,18,2,1,1.8,0.421637
1834,21,3,2,2.1,0.316228
1835,20,3,1,2,0.666667
1836,22,3,2,2.2,0.421637
1837,19,3,1,1.9,0.737865
1838,20,4,1,2,0.816497
1839,22,3,2,2.2,0.421637
1840,19,3,1,1.9,0.737865
1841,19,3,1,1.9,0.567646
1842,13,2,1,1.3,0.483046
1843,13,2,1,1.3,0.483046
1844,17,3,1,1.7,0.674949
1845,23,3,2,2.3,0.483046
1846,18,3,1,1.8,0.632456
1847,19,3,1,1.9,0.737865
1848,14,2,1,1.4,0.516398
1849,19,3,1,1.9,0.567646
1850,15,2,1,1.5,0.527046
1851,17,3,1,1.7,0.674949
1852,17,2,1,1.7,0.483046
1853,19,2,1,1.9,0.316228
1854,18,2,1,1.8,0.421637
1855,18,3,1,1.8,0.632456
1856,19,4,1,1.9,0.875595
1857,18,4,1,1.8,1.032796
1858,14,2,1,1.4,0.516398
1859,21,4,1,2.1,0.875595
1860,23,3,2,2.3,0.483046
1861,24,4,2,2.4,0.699206
1862,24,3,2,2.4,0.516398
1863,22,3,2,2.2,0.421637
1864,16,2,1,1.6,0.516398
1865,21,3,2,2.1,0.316228
1866,12,2,1,1.2,0.421637
1867,20,2,2,2,0
1868,23,3,2,2.3,0.483046
1869,23,4,2,2.3,0.674949
1870,21,3,2,2.1,0.316228
1871,19,2,1,1.9,0.316228
1872,16,3,1,1.6,0.699206
1873,18,2,1,1.8,0.421637
1874,21,3,2,2.1,0.316228
1875,23,3,2,2.3,0.483046
1876,20,2,2,2,0
1877,20,3,1,2,0.666667
1878,22,3,2,2.2,0.421637
1879,23,3,2,2.3,0.483046
1880,22,3,2,2.2,0.421637
1881,24,3,2,2.4,0.516398
1882,21,3,1,2.1,0.567646
1883,21,3,2,2.1,0.316228
1884,19,3,1,1.9,0.567646
1885,22,4,2,2.2,0.632456
1886,24,3,2,2.4,0.516398
1887,22,3,2,2.2,0.421637
1888,21,3,2,2.1,0.316228
1889,27,4,2,2.7,0.823273
1890,24,4,2,2.4,0.843274
1891,21,3,2,2.1,0.316228
1892,23,4,2,2.3,0.674949
1893,20,2,2,2,0
1894,17,3,1,1.7,0.674949
1895,19,2,1,1.9,0.316228
1896,19,3,1,1.9,0.737865
1897,17,3,1,1.7,0.823273
1898,20,2,2,2,0
1899,18,4,1,1.8,0.918937
1900,17,3,1,1.7,0.674949
1901,21,3,2,2.1,0.316228
1902,21,3,2,2.1,0.316228
1903,13,3,1,1.3,0.674949
1904,24,4,1,2.4,1.264911
1905,20,4,1,2,0.816497
1906,22,4,1,2.2,1.032796
1907,23,3,2,2.3,0.483046
1908,21,3,2,2.1,0.316228
1909,20,3,1,2,0.471405
1910,14,2,1,1.4,0.516398
1911,17,3,1,1.7,0.674949
1912,21,3,2,2.1,0.316228
1913,21,3,2,2.1,0.316228
1914,23,3,2,2.3,0.483046
1915,18,2,1,1.8,0.421637
1916,22,4,2,2.2,0.632456
1917,23,4,2,2.3,0.674949
1918,23,3,2,2.3,0.483046
1919,24,3,2,2.4,0.516398
1920,22,3,2,2.2,0.421637
1921,24,3,2,2.4,0.516398
1922,18,3,1,1.8,0.632456
1923,15,2,1,1.5,0.527046
1924,18,3,1,1.8,0.632456
1925,17,3,1,1.7,0.823273
1926,20,4,1,2,1.154701
1927,11,2,1,1.1,0.316228
1928,21,3,2,2.1,0.316228
1929,20,2,2,2,0
1930,14,2,1,1.4,0.516398
1931,16,3,1,1.6,0.699206
1932,22,3,2,2.2,0.421637
1933,14,2,1,1.4,0.516398
1934,21,3,2,2.1,0.316228
1935,19,5,1,1.9,1.286684
1936,20,4,1,2,0.942809
1937,22,3,2,2.2,0.421637
1938,23,4,1,2.3,0.823273
1939,23,4,2,2.3,0.674949
1940,17,3,1,1.7,0.674949
1941,22,3,2,2.2,0.421637
1942,23,3,2,2.3,0.483046
1943,22,3,2,2.2,0.421637
1944,24,3,2,2.4,0.516398
1945,21,3,2,2.1,0.316228
1946,24,3,2,2.4,0.516398
1947,23,3,2,2.3,0.483046
1948,23,3,2,2.3,0.483046
1949,30,3,3,3,0
1950,25,4,2,2.5,0.707107
1951,27,4,2,2.7,0.823273
1952,27,4,2,2.7,0.674949
1953,28,5,2,2.8,0.918937
1954,21,3,2,2.1,0.316228
1955,15,2,1,1.5,0.527046
1956,18,3,1,1.8,0.632456
1957,14,2,1,1.4,0.516398
1958,21,3,2,2.1,0.316228
1959,21,3,1,2.1,0.567646
1960,16,3,1,1.6,0.843274
1961,19,2,1,1.9,0.316228
1962,22,3,2,2.2,0.421637
1963,16,3,1,1.6,0.699206
1964,20,3,1,2,0.471405
1965,21,3,2,2.1,0.316228
1966,21,3,2,2.1,0.316228
1967,21,3,2,2.1,0.316228
1968,21,3,2,2.1,0.316228
1969,16,3,1,1.6,0.699206
1970,14,2,1,1.4,0.516398
1971,17,2,1,1.7,0.483046
1972,16,2,1,1.6,0.516398
1973,17,2,1,1.7,0.483046
1974,12,2,1,1.2,0.421637
1975,14,2,1,1.4,0.516398
1976,11,2,1,1.1,0.316228
1977,13,2,1,1.3,0.483046
1978,20,2,2,2,0
1979,12,2,1,1.2,0.421637
1980,30,3,3,3,0
1981,22,3,2,2.2,0.421637
1982,23,4,2,2.3,0.674949
1983,22,3,2,2.2,0.421637
1984,21,3,2,2.1,0.316228
1985,28,4,2,2.8,0.632456
1986,24,4,2,2.4,0.699206
1987,20,3,1,2,0.471405
1988,18,2,1,1.8,0.421637
1989,21,3,2,2.1,0.316228
1990,19,3,1,1.9,0.737865
1991,22,3,2,2.2,0.421637
1992,25,4,2,2.5,0.707107
1993,29,7,2,2.9,1.523884
1994,25,4,2,2.5,0.707107
1995,23,3,2,2.3,0.483046
1996,25,3,2,2.5,0.527046
1997,31,4,2,3.1,0.875595
1998,26,6,1,2.6,1.429841
1999,24,5,2,2.4,0.966092
2000,21,3,2,2.1,0.316228
2001,16,2,1,1.6,0.516398
2002,22,3,2,2.2,0.421637
2003,23,3,2,2.3,0.483046
2004,17,2,1,1.7,0.483046
2005,17,3,1,1.7,0.674949
2006,18,3,1,1.8,0.632456
2007,21,3,1,2.1,0.567646
2008,18,3,1,1.8,0.632456
2009,20,2,2,2,0
2010,20,2,2,2,0
2011,25,5,2,2.5,0.971825
2012,23,4,2,2.3,0.674949
2013,20,2,2,2,0
2014,22,3,2,2.2,0.421637
2015,20,3,1,2,0.471405
2016,23,3,2,2.3,0.483046
2017,16,2,1,1.6,0.516398
2018,17,2,1,1.7,0.483046
2019,23,3,2,2.3,0.483046
2020,19,3,1,1.9,0.567646
2021,16,3,1,1.6,0.699206
2022,18,3,1,1.8,0.632456
2023,16,2,1,1.6,0.516398
2024,19,3,1,1.9,0.737865
2025,17,2,1,1.7,0.483046
2026,20,2,2,2,0
2027,21,3,2,2.1,0.316228
2028,23,3,2,2.3,0.483046
2029,20,2,2,2,0
2030,23,3,2,2.3,0.483046
2031,22,3,2,2.2,0.421637
2032,28,4,2,2.8,0.788811
2033,20,4,1,2,0.816497
2034,22,3,2,2.2,0.421637
2035,25,4,2,2.5,0.707107
2036,23,3,2,2.3,0.483046
2037,20,2,2,2,0
2038,20,3,1,2,0.666667
2039,21,3,2,2.1,0.316228
2040,19,2,1,1.9,0.316228
2041,23,3,2,2.3,0.483046
2042,24,3,2,2.4,0.516398
2043,20,3,1,2,0.471405
2044,19,3,1,1.9,0.567646
2045,22,4,2,2.2,0.632456
2046,19,3,1,1.9,0.567646
2047,17,3,1,1.7,0.674949
2048,18,3,1,1.8,0.632456
2049,22,3,2,2.2,0.421637
2050,14,2,1,1.4,0.516398
2051,16,3,1,1.6,0.699206
2052,22,3,2,2.2,0.421637
2053,17,3,1,1.7,0.674949
2054,21,4,1,2.1,0.737865
2055,16,3,1,1.6,0.699206
2056,17,3,1,1.7,0.674949
2057,24,3,2,2.4,0.516398
2058,22,4,2,2.2,0.632456
2059,25,4,2,2.5,0.707107
2060,25,5,1,2.5,1.080123
2061,20,2,2,2,0
2062,22,3,2,2.2,0.421637
2063,22,3,2,2.2,0.421637
2064,26,7,2,2.6,1.577621
2065,23,5,2,2.3,0.948683
2066,21,3,2,2.1,0.316228
2067,21,3,2,2.1,0.316228
2068,24,3,2,2.4,0.516398
2069,21,4,1,2.1,0.737865
2070,17,2,1,1.7,0.483046
2071,24,3,2,2.4,0.516398
2072,16,3,1,1.6,0.699206
2073,17,3,1,1.7,0.674949
2074,15,2,1,1.5,0.527046
2075,22,3,2,2.2,0.421637
2076,23,4,2,2.3,0.674949
2077,17,3,1,1.7,0.674949
2078,21,3,2,2.1,0.316228
2079,15,2,1,1.5,0.527046
2080,17,2,1,1.7,0.483046
2081,15,2,1,1.5,0.527046
2082,23,3,2,2.3,0.483046
2083,21,3,1,2.1,0.567646
2084,22,3,2,2.2,0.421637
2085,23,4,1,2.3,0.823273
2086,22,5,1,2.2,1.135292
2087,21,3,2,2.1,0.316228
2088,22,3,2,2.2,0.421637
2089,16,3,1,1.6,0.699206
2090,17,2,1,1.7,0.483046
2091,23,4,2,2.3,0.674949
2092,20,3,1,2,0.666667
2093,20,2,2,2,0
2094,22,3,2,2.2,0.421637
2095,21,4,1,2.1,0.875595
2096,25,3,2,2.5,0.527046
2097,25,4,2,2.5,0.707107
2098,20,2,2,2,0
2099,21,3,2,2.1,0.316228
2100,21,3,2,2.1,0.316228
2101,24,5,2,2.4,0.966092
2102,35,5,3,3.5,0.707107
2103,26,4,2,2.6,0.699206
2104,30,4,2,3,0.816497
2105,26,4,2,2.6,0.843274
2106,20,2,2,2,0
2107,22,3,2,2.2,0.421637
2108,23,3,2,2.3,0.483046
2109,21,3,2,2.1,0.316228
2110,19,2,1,1.9,0.316228
2111,23,3,2,2.3,0.483046
2112,24,4,2,2.4,0.699206
2113,29,4,2,2.9,0.875595
2114,23,3,2,2.3,0.483046
2115,20,2,2,2,0
2116,25,4,2,2.5,0.849837
2117,24,4,2,2.4,0.699206
2118,17,4,1,1.7,0.948683
2119,19,4,1,1.9,0.875595
2120,21,3,2,2.1,0.316228
2121,23,4,1,2.3,0.823273
2122,23,4,2,2.3,0.674949
2123,29,4,2,2.9,0.875595
2124,20,2,2,2,0
2125,24,3,2,2.4,0.516398
2126,26,5,2,2.6,0.966092
2127,21,3,2,2.1,0.316228
2128,29,3,2,2.9,0.316228
2129,24,5,2,2.4,0.966092
2130,24,6,2,2.4,1.264911
2131,21,3,2,2.1,0.316228
2132,20,3,1,2,0.471405
2133,25,4,2,2.5,0.707107
2134,23,4,2,2.3,0.674949
2135,23,6,1,2.3,1.418136
2136,21,3,2,2.1,0.316228
2137,20,3,1,2,0.666667
2138,23,3,2,2.3,0.483046
2139,18,2,1,1.8,0.421637
2140,20,2,2,2,0
2141,22,3,2,2.2,0.421637
2142,22,3,2,2.2,0.421637
2143,21,3,2,2.1,0.316228
2144,23,4,2,2.3,0.674949
2145,27,4,2,2.7,0.823273
2146,22,3,2,2.2,0.421637
2147,21,3,2,2.1,0.316228
2148,22,3,2,2.2,0.421637
2149,21,3,2,2.1,0.316228
2150,26,3,2,2.6,0.516398
2151,25,4,2,2.5,0.707107
2152,19,3,1,1.9,0.737865
2153,23,5,2,2.3,0.948683
2154,20,2,2,2,0
2155,25,4,2,2.5,0.707107
2156,21,3,2,2.1,0.316228
2157,21,3,2,2.1,0.316228
2158,21,3,1,2.1,0.567646
2159,22,3,1,2.2,0.632456
2160,20,3,1,2,0.471405
2161,24,3,2,2.4,0.516398
2162,25,4,2,2.5,0.707107
2163,25,4,2,2.5,0.707107
2164,25,3,2,2.5,0.527046
2165,25,4,2,2.5,0.707107
2166,32,4,2,3.2,0.632456
2167,26,4,2,2.6,0.843274
2168,22,4,2,2.2,0.632456
2169,23,3,2,2.3,0.483046
2170,28,5,2,2.8,0.918937
2171,25,4,2,2.5,0.707107
2172,23,4,2,2.3,0.674949
2173,29,5,2,2.9,0.994429
2174,22,3,2,2.2,0.421637
2175,22,3,2,2.2,0.421637
2176,23,3,2,2.3,0.483046
2177,20,3,1,2,0.471405
2178,21,3,2,2.1,0.316228
2179,22,4,2,2.2,0.632456
2180,22,3,2,2.2,0.421637
2181,22,3,2,2.2,0.421637
2182,24,3,2,2.4,0.516398
2183,21,3,2,2.1,0.316228
2184,22,3,2,2.2,0.421637
2185,18,2,1,1.8,0.421637
2186,21,3,2,2.1,0.316228
2187,26,6,2,2.6,1.264911
2188,29,6,2,2.9,1.286684
2189,31,5,2,3.1,0.994429
2190,31,6,2,3.1,1.286684
2191,23,3,2,2.3,0.483046
2192,21,3,2,2.1,0.316228
2193,21,3,2,2.1,0.316228
2194,17,2,1,1.7,0.483046
2195,22,3,1,2.2,0.632456
2196,23,3,1,2.3,0.674949
2197,17,3,1,1.7,0.823273
2198,21,3,1,2.1,0.567646
2199,19,2,1,1.9,0.316228
2200,18,3,1,1.8,0.632456
2201,28,4,2,2.8,0.788811
2202,24,4,2,2.4,0.699206
2203,24,3,2,2.4,0.516398
2204,20,2,2,2,0
2205,19,3,1,1.9,0.567646
2206,21,3,2,2.1,0.316228
2207,17,2,1,1.7,0.483046
2208,19,2,1,1.9,0.316228
2209,16,2,1,1.6,0.516398
2210,17,3,1,1.7,0.674949
2211,21,4,1,2.1,0.737865
2212,15,3,1,1.5,0.707107
2213,19,3,1,1.9,0.737865
2214,19,2,1,1.9,0.316228
2215,19,2,1,1.9,0.316228
2216,32,4,3,3.2,0.421637
2217,29,6,2,2.9,1.37032
2218,23,5,1,2.3,1.251666
2219,21,3,1,2.1,0.567646
2220,21,3,2,2.1,0.316228
2221,24,4,2,2.4,0.699206
2222,15,2,1,1.5,0.527046
2223,12,2,1,1.2,0.421637
2224,16,3,1,1.6,0.699206
2225,21,3,2,2.1,0.316228
2226,21,3,2,2.1,0.316228
2227,23,5,2,2.3,0.948683
2228,20,2,2,2,0
2229,20,2,2,2,0
2230,22,3,2,2.2,0.421637
2231,22,3,2,2.2,0.421637
2232,25,4,2,2.5,0.707107
2233,21,3,1,2.1,0.567646
2234,15,2,1,1.5,0.527046
2235,16,3,1,1.6,0.699206
2236,15,3,1,1.5,0.707107
2237,21,3,1,2.1,0.567646
2238,17,3,1,1.7,0.823273
2239,24,3,2,2.4,0.516398
2240,26,5,2,2.6,0.966092
2241,23,6,1,2.3,1.418136
2242,22,3,2,2.2,0.421637
2243,16,3,1,1.6,0.699206
2244,19,3,1,1.9,0.737865
2245,21,4,1,2.1,0.737865
2246,18,4,1,1.8,0.918937
2247,19,4,1,1.9,0.994429
2248,22,3,2,2.2,0.421637
2249,16,2,1,1.6,0.516398
2250,19,3,1,1.9,0.567646
2251,17,2,1,1.7,0.483046
2252,18,3,1,1.8,0.632456
2253,21,3,2,2.1,0.316228
2254,21,3,2,2.1,0.316228
2255,17,3,1,1.7,0.674949
2256,21,3,2,2.1,0.316228
2257,23,4,2,2.3,0.674949
2258,25,5,2,2.5,1.080123
2259,24,4,2,2.4,0.699206
2260,19,2,1,1.9,0.316228
2261,24,4,2,2.4,0.699206
2262,19,2,1,1.9,0.316228
2263,16,2,1,1.6,0.516398
2264,21,3,2,2.1,0.316228
2265,22,3,2,2.2,0.421637
2266,28,5,2,2.8,0.918937
2267,23,3,2,2.3,0.483046
2268,23,3,2,2.3,0.483046
2269,20,2,2,2,0
2270,18,4,1,1.8,1.032796
2271,23,4,2,2.3,0.674949
2272,15,2,1,1.5,0.527046
2273,12,2,1,1.2,0.421637
2274,17,2,1,1.7,0.483046
2275,21,3,2,2.1,0.316228
2276,19,2,1,1.9,0.316228
2277,20,2,2,2,0
2278,25,4,2,2.5,0.707107
2279,23,4,2,2.3,0.674949
2280,18,3,1,1.8,0.788811
2281,14,2,1,1.4,0.516398
2282,14,2,1,1.4,0.516398
2283,20,2,2,2,0
2284,20,2,2,2,0
2285,26,4,2,2.6,0.699206
2286,28,4,2,2.8,0.632456
2287,23,3,2,2.3,0.483046
2288,23,4,2,2.3,0.674949
2289,22,4,2,2.2,0.632456
2290,22,3,2,2.2,0.421637
2291,20,2,2,2,0
2292,24,3,2,2.4,0.516398
2293,22,3,2,2.2,0.421637
2294,25,5,2,2.5,0.971825
2295,23,4,2,2.3,0.674949
2296,21,3,2,2.1,0.316228
2297,23,4,2,2.3,0.674949
2298,19,2,1,1.9,0.316228
2299,21,3,2,2.1,0.316228
2300,23,4,2,2.3,0.674949
2301,20,3,1,2,0.666667
2302,20,4,1,2,0.816497
2303,23,3,2,2.3,0.483046
2304,20,3,1,2,0.471405
2305,25,4,2,2.5,0.707107
2306,27,4,2,2.7,0.823273
2307,23,4,2,2.3,0.674949
2308,21,3,1,2.1,0.567646
2309,15,3,1,1.5,0.707107
2310,21,3,2,2.1,0.316228
2311,19,3,1,1.9,0.567646
2312,22,3,2,2.2,0.421637
2313,22,3,2,2.2,0.421637
2314,27,5,2,2.7,0.948683
2315,25,4,2,2.5,0.707107
2316,24,3,2,2.4,0.516398
2317,20,2,2,2,0
2318,21,3,2,2.1,0.316228
2319,25,5,2,2.5,0.971825
2320,23,4,2,2.3,0.674949
2321,21,3,2,2.1,0.316228
2322,21,3,2,2.1,0.316228
2323,22,3,2,2.2,0.421637
2324,15,2,1,1.5,0.527046
2325,17,2,1,1.7,0.483046
2326,14,2,1,1.4,0.516398
2327,19,3,1,1.9,0.567646
2328,21,3,1,2.1,0.567646
2329,25,3,2,2.5,0.527046
2330,27,5,2,2.7,1.05935
2331,23,4,2,2.3,0.674949
2332,20,2,2,2,0
2333,23,3,2,2.3,0.483046
2334,22,3,2,2.2,0.421637
2335,15,3,1,1.5,0.707107
2336,14,2,1,1.4,0.516398
2337,11,2,1,1.1,0.316228
2338,14,2,1,1.4,0.516398
2339,14,2,1,1.4,0.516398
2340,22,3,2,2.2,0.421637
2341,24,4,2,2.4,0.699206
2342,22,4,2,2.2,0.632456
2343,26,5,2,2.6,1.074968
2344,23,4,2,2.3,0.674949
2345,26,4,2,2.6,0.699206
2346,24,4,2,2.4,0.699206
2347,22,3,1,2.2,0.632456
2348,21,3,2,2.1,0.316228
2349,20,2,2,2,0
2350,22,3,2,2.2,0.421637
2351,22,3,2,2.2,0.421637
2352,23,3,2,2.3,0.483046
2353,31,4,3,3.1,0.316228
2354,25,5,2,2.5,0.971825
2355,26,6,2,2.6,1.349897
2356,24,3,2,2.4,0.516398
2357,18,3,1,1.8,0.632456
2358,21,3,2,2.1,0.316228
2359,16,2,1,1.6,0.516398
2360,24,3,2,2.4,0.516398
2361,23,3,2,2.3,0.483046
2362,21,3,2,2.1,0.316228
2363,19,3,1,1.9,0.567646
2364,18,2,1,1.8,0.421637
2365,17,2,1,1.7,0.483046
2366,22,4,1,2.2,1.032796
2367,18,3,1,1.8,0.632456
2368,17,2,1,1.7,0.483046
2369,20,3,1,2,0.666667
2370,23,4,2,2.3,0.674949
2371,19,2,1,1.9,0.316228
2372,14,2,1,1.4,0.516398
2373,21,3,2,2.1,0.316228
2374,20,4,1,2,0.942809
2375,22,3,2,2.2,0.421637
2376,22,4,1,2.2,0.788811
2377,23,4,1,2.3,0.823273
2378,20,2,2,2,0
2379,17,3,1,1.7,0.674949
2380,20,2,2,2,0
2381,19,3,1,1.9,0.737865
2382,13,2,1,1.3,0.483046
2383,18,2,1,1.8,0.421637
2384,20,2,2,2,0
2385,17,3,1,1.7,0.674949
2386,21,3,2,2.1,0.316228
2387,23,3,2,2.3,0.483046
2388,24,4,2,2.4,0.699206
2389,21,4,1,2.1,0.737865
2390,19,3,1,1.9,0.567646
2391,20,2,2,2,0
2392,19,3,1,1.9,0.737865
2393,14,3,1,1.4,0.699206
2394,16,2,1,1.6,0.516398
2395,13,2,1,1.3,0.483046
2396,18,2,1,1.8,0.421637
2397,11,2,1,1.1,0.316228
2398,16,2,1,1.6,0.516398
2399,15,2,1,1.5,0.527046
2400,11,2,1,1.1,0.316228
2401,20,2,2,2,0
2402,26,4,2,2.6,0.843274
2403,23,3,2,2.3,0.483046
2404,21,3,2,2.1,0.316228
2405,18,2,1,1.8,0.421637
2406,12,2,1,1.2,0.421637
2407,19,3,1,1.9,0.567646
2408,20,2,2,2,0
2409,21,3,2,2.1,0.316228
2410,23,3,2,2.3,0.483046
2411,21,3,2,2.1,0.316228
2412,21,3,2,2.1,0.316228
2413,24,4,2,2.4,0.843274
2414,18,2,1,1.8,0.421637
2415,18,3,1,1.8,0.632456
2416,14,3,1,1.4,0.699206
2417,10,1,1,1,0
2418,11,2,1,1.1,0.316228
2419,11,2,1,1.1,0.316228
2420,15,3,1,1.5,0.707107
2421,11,2,1,1.1,0.316228
2422,17,3,1,1.7,0.674949
2423,14,2,1,1.4,0.516398
2424,16,2,1,1.6,0.516398
2425,17,3,1,1.7,0.674949
2426,16,3,1,1.6,0.699206
2427,20,2,2,2,0
2428,20,2,2,2,0
2429,18,3,1,1.8,0.632456
2430,19,2,1,1.9,0.316228
2431,19,2,1,1.9,0.316228
2432,17,3,1,1.7,0.674949
2433,11,2,1,1.1,0.316228
2434,13,2,1,1.3,0.483046
2435,11,2,1,1.1,0.316228
2436,13,2,1,1.3,0.483046
2437,19,4,1,1.9,0.875595
2438,18,2,1,1.8,0.421637
2439,19,3,1,1.9,0.567646
2440,22,3,2,2.2,0.421637
2441,22,3,2,2.2,0.421637
