1557,2.0,236,21,248,248
1558,2.0,248,8,249,249
1465,2.0,246,1,249,249
1770,2.0,230,11,248,248
1736,2.0,240,21,230,230
1736,2.0,240,5,238,238
1473,2.0,246,23,247,247
1560,2.0,248,21,236,236
1559,2.0,236,12,230,230
1565,2.0,248,8,249,249
1479,2.0,246,5,236,236
1634,2.0,249,12,247,247
1644,2.0,249,12,230,230
1563,2.0,236,12,247,247
1576,2.0,248,3,240,240
1668,2.0,249,8,248,248
1802,2.0,238,21,248,248
1482,2.0,246,1,249,249
1749,2.0,240,21,249,249
1571,2.0,236,12,230,230
1482,2.0,246,5,240,240
1805,2.0,238,5,236,236
1754,2.0,240,3,248,248
1577,2.0,248,3,240,240
1488,2.0,246,11,248,248
1708,2.0,247,12,230,230
1816,2.0,238,12,249,249
1772,2.0,240,5,246,246
1780,2.0,230,12,238,238
1775,2.0,240,21,249,249
1675,2.0,249,12,247,247
1578,2.0,248,8,249,249
1786,2.0,230,12,247,247
1709,2.0,247,12,236,236
1825,2.0,238,5,246,246
1713,2.0,247,12,236,236
1676,2.0,249,1,246,246
1490,2.0,246,11,248,248
1493,2.0,246,1,249,249
1583,2.0,248,21,238,238
1714,2.0,247,13,248,248
1505,2.0,246,11,248,248
1779,2.0,240,21,230,230
1715,2.0,247,12,236,236
1794,2.0,230,12,247,247
1780,2.0,240,21,247,247
1830,2.0,238,12,230,230
1795,2.0,230,12,249,249
1682,2.0,249,8,248,248
1721,2.0,247,13,248,248
1722,2.0,247,12,249,249
1781,2.0,240,5,236,236
1833,2.0,238,5,246,246
1809,2.0,230,12,238,238
1584,2.0,248,3,240,240
1527,2.0,246,5,238,238
1786,2.0,240,5,246,246
1846,2.0,238,21,248,248
1790,2.0,240,21,247,247
1684,2.0,249,12,230,230
1591,2.0,248,11,230,230
1790,2.0,240,21,230,230
1793,2.0,240,21,249,249
1592,2.0,248,21,236,236
1796,2.0,240,21,249,249
1594,2.0,248,21,236,236
1596,2.0,248,13,247,247
1528,2.0,246,1,249,249
1608,2.0,248,11,230,230
1849,2.0,238,5,246,246
1815,2.0,230,12,238,238
1816,2.0,230,11,248,248
1528,2.0,246,23,247,247
1529,2.0,246,23,247,247
1726,2.0,247,12,236,236
1804,2.0,240,5,238,238
1574,2.0,236,5,238,238
1688,2.0,249,12,230,230
1613,2.0,248,13,247,247
1688,2.0,249,12,247,247
1691,2.0,249,1,246,246
1853,2.0,238,12,249,249
1696,2.0,249,1,246,246
1699,2.0,249,12,238,238
1805,2.0,240,21,230,230
1616,2.0,248,21,238,238
1855,2.0,238,6,247,247
1863,2.0,238,12,249,249
1816,2.0,230,11,248,248
1585,2.0,236,5,240,240
1826,2.0,230,11,246,246
1628,2.0,248,21,238,238
1634,2.0,248,11,246,246
1869,2.0,238,5,246,246
1832,2.0,230,12,249,249
1537,2.0,246,11,248,248
1731,2.0,247,12,230,230
1873,2.0,238,5,246,246
1739,2.0,247,12,230,230
1750,2.0,247,12,230,230
1806,2.0,240,21,247,247
1701,2.0,249,7,236,236
1810,2.0,240,3,248,248
1703,2.0,249,1,246,246
1640,2.0,248,8,249,249
1640,2.0,248,13,247,247
1595,2.0,236,5,238,238
1645,2.0,248,8,249,249
1538,2.0,246,5,236,236
1878,2.0,238,21,248,248
1836,2.0,230,11,246,246
1707,2.0,249,12,247,247
1756,2.0,247,23,246,246
1818,2.0,240,5,238,238
1542,2.0,246,5,240,240
1714,2.0,249,1,246,246
1551,2.0,246,1,249,249
1556,2.0,246,11,248,248
1837,2.0,230,11,248,248
1722,2.0,249,1,246,246
1882,2.0,238,21,248,248
1556,2.0,246,1,249,249
1762,2.0,247,12,236,236
1840,2.0,230,12,247,247
1723,2.0,249,12,238,238
1763,2.0,247,13,248,248
1725,2.0,249,21,240,240
1729,2.0,249,21,240,240
1840,2.0,230,21,240,240
1602,2.0,236,5,238,238
1732,2.0,249,12,230,230
1652,2.0,248,3,240,240
1656,2.0,248,8,249,249
1558,2.0,246,5,238,238
1660,2.0,248,13,247,247
1603,2.0,236,5,246,246
1734,2.0,249,12,230,230
1667,2.0,248,21,236,236
1843,2.0,230,12,236,236
1825,2.0,240,5,236,236
1829,2.0,240,5,236,236
1844,2.0,230,21,240,240
1609,2.0,236,21,248,248
1885,2.0,238,12,230,230
1558,2.0,246,5,240,240
1743,2.0,249,12,247,247
1888,2.0,238,6,247,247
1626,2.0,236,5,238,238
1670,2.0,248,3,240,240
1848,2.0,230,12,249,249
1831,2.0,240,5,238,238
1743,2.0,249,12,238,238
1857,2.0,230,12,236,236
1860,2.0,230,12,238,238
1749,2.0,249,12,238,238
1673,2.0,248,8,249,249
1896,2.0,238,21,248,248
1675,2.0,248,21,236,236
1559,2.0,246,5,240,240
1870,2.0,230,11,246,246
1900,2.0,238,5,236,236
1756,2.0,249,12,247,247
1560,2.0,246,11,248,248
1636,2.0,236,5,240,240
1765,2.0,247,23,246,246
1832,2.0,240,21,230,230
1855,2.0,240,21,247,247
1770,2.0,249,12,238,238
1767,2.0,247,12,236,236
1767,2.0,247,23,246,246
1870,2.0,230,12,249,249
1774,2.0,249,12,230,230
1777,2.0,249,21,240,240
1567,2.0,246,5,238,238
1771,2.0,247,21,240,240
1863,2.0,240,5,246,246
1677,2.0,248,8,249,249
1901,2.0,238,5,236,236
1904,2.0,238,5,236,236
1864,2.0,240,21,230,230
1875,2.0,230,11,246,246
1639,2.0,236,5,246,246
1866,2.0,240,5,238,238
1869,2.0,240,5,246,246
1880,2.0,230,11,246,246
1567,2.0,246,11,248,248
1911,2.0,238,5,240,240
1640,2.0,236,21,248,248
1646,2.0,236,12,230,230
1772,2.0,247,13,248,248
1884,2.0,230,11,246,246
1912,2.0,238,5,246,246
1772,2.0,247,13,248,248
1912,2.0,238,5,246,246
1873,2.0,240,5,238,238
1681,2.0,248,21,238,238
1778,2.0,249,1,246,246
1686,2.0,248,11,246,246
1687,2.0,248,13,247,247
1569,2.0,246,5,240,240
1885,2.0,230,11,246,246
1889,2.0,230,11,246,246
1894,2.0,230,11,246,246
1804,2.0,249,1,246,246
1916,2.0,238,5,246,246
1805,2.0,249,12,238,238
1687,2.0,248,11,246,246
1646,2.0,236,5,240,240
1896,2.0,230,12,236,236
1575,2.0,246,23,247,247
1874,2.0,240,21,230,230
1648,2.0,236,12,230,230
1806,2.0,247,12,249,249
1676,2.0,236,5,246,246
1678,2.0,236,5,240,240
1578,2.0,246,5,236,236
1807,2.0,249,1,246,246
1691,2.0,248,3,240,240
1812,2.0,249,12,247,247
1807,2.0,247,21,240,240
1899,2.0,230,11,248,248
1875,2.0,240,21,247,247
1584,2.0,246,1,249,249
1899,2.0,230,11,246,246
1878,2.0,240,3,248,248
1916,2.0,238,5,240,240
1932,2.0,238,5,246,246
1679,2.0,236,7,249,249
1586,2.0,246,5,238,238
1697,2.0,248,3,240,240
1813,2.0,249,8,248,248
1816,2.0,249,21,240,240
1807,2.0,247,12,230,230
1684,2.0,236,21,248,248
1702,2.0,248,21,236,236
1716,2.0,248,3,240,240
1902,2.0,230,11,248,248
1934,2.0,238,5,240,240
1810,2.0,247,6,238,238
1820,2.0,249,1,246,246
1722,2.0,248,3,240,240
1846,2.0,247,23,246,246
1723,2.0,248,21,238,238
1825,2.0,249,12,247,247
1588,2.0,246,1,249,249
1904,2.0,230,12,238,238
1831,2.0,249,7,236,236
1597,2.0,246,23,247,247
1938,2.0,238,12,249,249
1856,2.0,247,13,248,248
1859,2.0,247,13,248,248
1883,2.0,240,21,249,249
1912,2.0,230,12,236,236
1916,2.0,230,12,238,238
1889,2.0,240,21,249,249
1902,2.0,240,21,249,249
1904,2.0,240,5,236,236
1943,2.0,238,5,240,240
1601,2.0,246,5,238,238
1923,2.0,230,12,236,236
1862,2.0,247,23,246,246
1847,2.0,249,21,240,240
1924,2.0,230,21,240,240
1602,2.0,246,11,230,230
1924,2.0,230,11,248,248
1686,2.0,236,5,238,238
1691,2.0,236,21,248,248
1602,2.0,246,5,236,236
1869,2.0,247,12,236,236
1723,2.0,248,11,230,230
1725,2.0,248,21,236,236
1955,2.0,238,5,240,240
1736,2.0,248,3,240,240
1848,2.0,249,12,247,247
1694,2.0,236,7,249,249
1906,2.0,240,5,246,246
1971,2.0,238,5,240,240
1603,2.0,246,1,249,249
1695,2.0,236,5,246,246
1877,2.0,247,12,230,230
1971,2.0,238,12,230,230
1880,2.0,247,23,246,246
1736,2.0,248,11,230,230
1849,2.0,249,7,236,236
1605,2.0,246,5,236,236
1749,2.0,248,8,249,249
1712,2.0,236,12,230,230
1856,2.0,249,1,246,246
1975,2.0,238,6,247,247
1608,2.0,246,5,240,240
1907,2.0,240,21,249,249
1754,2.0,248,8,249,249
1716,2.0,236,5,238,238
1927,2.0,230,11,246,246
1913,2.0,240,21,249,249
1915,2.0,240,5,238,238
1719,2.0,236,5,238,238
1860,2.0,249,8,248,248
1860,2.0,249,12,247,247
1933,2.0,230,12,247,247
1943,2.0,230,11,246,246
1943,2.0,230,11,246,246
1949,2.0,230,11,246,246
1608,2.0,246,5,240,240
1772,2.0,248,21,238,238
1916,2.0,240,21,230,230
1977,2.0,238,5,246,246
1881,2.0,247,12,249,249
1980,2.0,238,21,248,248
1775,2.0,248,21,238,238
1779,2.0,248,3,240,240
1627,2.0,246,5,238,238
1722,2.0,236,5,238,238
1726,2.0,236,12,230,230
1925,2.0,240,21,249,249
1780,2.0,248,11,230,230
1737,2.0,236,21,248,248
1628,2.0,246,23,247,247
1954,2.0,230,12,249,249
1967,2.0,230,12,247,247
1860,2.0,249,21,240,240
1866,2.0,249,1,246,246
1982,2.0,238,5,236,236
1745,2.0,236,5,240,240
1974,2.0,230,12,247,247
1925,2.0,240,3,248,248
1930,2.0,240,3,248,248
1977,2.0,230,12,247,247
1883,2.0,247,13,248,248
1749,2.0,236,5,240,240
1999,2.0,230,12,236,236
1781,2.0,248,21,236,236
1985,2.0,238,5,240,240
1930,2.0,240,21,249,249
1786,2.0,248,3,240,240
1885,2.0,247,21,240,240
1637,2.0,246,5,240,240
1641,2.0,246,11,230,230
1932,2.0,240,5,238,238
1874,2.0,249,12,238,238
2002,2.0,230,11,246,246
1790,2.0,248,21,238,238
1939,2.0,240,21,230,230
1886,2.0,247,23,246,246
1942,2.0,240,5,236,236
2016,2.0,230,11,248,248
1641,2.0,246,5,240,240
1642,2.0,246,11,230,230
2021,2.0,230,21,240,240
1886,2.0,247,12,249,249
1987,2.0,238,21,248,248
1991,2.0,238,6,247,247
1647,2.0,246,11,248,248
1890,2.0,247,12,236,236
1879,2.0,249,8,248,248
2006,2.0,238,5,246,246
2006,2.0,238,5,246,246
2022,2.0,230,11,248,248
1650,2.0,246,11,230,230
1891,2.0,247,12,236,236
2010,2.0,238,5,246,246
1790,2.0,248,11,246,246
2028,2.0,230,11,246,246
1942,2.0,240,21,249,249
1881,2.0,249,7,236,236
1885,2.0,249,1,246,246
1945,2.0,240,21,249,249
1793,2.0,248,21,236,236
1796,2.0,248,21,236,236
1954,2.0,240,21,247,247
1893,2.0,249,12,247,247
2013,2.0,238,5,236,236
2041,2.0,230,12,238,238
1891,2.0,247,6,238,238
1804,2.0,248,13,247,247
1652,2.0,246,5,238,238
2047,2.0,230,12,247,247
1911,2.0,249,12,230,230
1893,2.0,247,12,230,230
2051,2.0,230,12,247,247
1753,2.0,236,12,230,230
1917,2.0,249,12,238,238
1805,2.0,248,11,246,246
1954,2.0,240,3,248,248
1896,2.0,247,21,240,240
1806,2.0,248,11,246,246
2061,2.0,230,21,240,240
1652,2.0,246,5,236,236
1935,2.0,249,1,246,246
1764,2.0,236,21,248,248
1955,2.0,240,5,238,238
1957,2.0,240,5,246,246
2014,2.0,238,12,230,230
1960,2.0,240,3,248,248
2021,2.0,238,12,230,230
1948,2.0,249,8,248,248
1654,2.0,246,5,236,236
1810,2.0,248,13,247,247
1662,2.0,246,11,248,248
1971,2.0,240,21,247,247
1818,2.0,248,8,249,249
1911,2.0,247,21,240,240
1785,2.0,236,5,238,238
1663,2.0,246,11,248,248
1788,2.0,236,12,247,247
1971,2.0,240,5,236,236
1665,2.0,246,5,240,240
1672,2.0,246,5,240,240
1949,2.0,249,1,246,246
2066,2.0,230,12,238,238
2066,2.0,230,12,247,247
1694,2.0,246,11,248,248
1972,2.0,240,3,248,248
1974,2.0,240,3,248,248
1949,2.0,249,21,240,240
1791,2.0,236,5,238,238
2068,2.0,230,12,247,247
1699,2.0,246,1,249,249
1950,2.0,249,7,236,236
1712,2.0,246,11,248,248
1978,2.0,240,5,238,238
1825,2.0,248,8,249,249
1717,2.0,246,5,236,236
1980,2.0,240,5,238,238
1726,2.0,246,5,236,236
1921,2.0,247,21,240,240
1829,2.0,248,8,249,249
1921,2.0,247,21,240,240
1991,2.0,240,21,230,230
1831,2.0,248,8,249,249
2034,2.0,238,5,236,236
1950,2.0,249,12,238,238
1941,2.0,247,12,236,236
1797,2.0,236,5,246,246
2036,2.0,238,5,246,246
1994,2.0,240,21,230,230
1958,2.0,249,8,248,248
1726,2.0,246,11,230,230
2040,2.0,238,12,230,230
2051,2.0,238,5,236,236
2058,2.0,238,5,236,236
1948,2.0,247,13,248,248
2061,2.0,238,12,230,230
1961,2.0,249,8,248,248
1966,2.0,249,12,230,230
1998,2.0,240,21,249,249
2063,2.0,238,12,230,230
1832,2.0,248,8,249,249
1969,2.0,249,1,246,246
1977,2.0,249,12,238,238
2082,2.0,238,12,230,230
1952,2.0,247,23,246,246
1953,2.0,247,12,249,249
1798,2.0,236,12,230,230
1957,2.0,247,23,246,246
1989,2.0,249,1,246,246
2001,2.0,240,3,248,248
2003,2.0,240,21,230,230
2090,2.0,238,5,246,246
1994,2.0,249,8,248,248
1802,2.0,236,5,238,238
1855,2.0,248,8,249,249
2090,2.0,238,5,236,236
2091,2.0,238,5,240,240
1967,2.0,247,12,249,249
2092,2.0,238,6,247,247
2068,2.0,230,11,248,248
1863,2.0,248,11,230,230
1864,2.0,248,3,240,240
2082,2.0,230,12,236,236
1972,2.0,247,12,236,236
2095,2.0,238,12,230,230
2084,2.0,230,12,247,247
1805,2.0,236,12,230,230
2089,2.0,230,11,246,246
1729,2.0,246,23,247,247
1978,2.0,247,23,246,246
1748,2.0,246,1,249,249
2090,2.0,230,12,238,238
1866,2.0,248,21,238,238
1869,2.0,248,11,246,246
1994,2.0,249,21,240,240
1873,2.0,248,21,236,236
1979,2.0,247,13,248,248
1874,2.0,248,13,247,247
2101,2.0,238,12,249,249
2097,2.0,230,11,248,248
1816,2.0,236,21,248,248
2098,2.0,230,12,247,247
2005,2.0,240,5,238,238
1825,2.0,236,5,246,246
1830,2.0,236,12,247,247
1996,2.0,249,8,248,248
2005,2.0,240,21,230,230
1875,2.0,248,11,246,246
2102,2.0,238,21,248,248
2014,2.0,240,21,230,230
1762,2.0,246,5,238,238
2100,2.0,230,11,248,248
2107,2.0,238,5,246,246
2134,2.0,238,6,247,247
1980,2.0,247,13,248,248
2104,2.0,230,12,249,249
2105,2.0,230,12,247,247
2014,2.0,240,21,247,247
1998,2.0,249,1,246,246
2004,2.0,249,12,247,247
1878,2.0,248,3,240,240
2147,2.0,238,5,240,240
2004,2.0,249,21,240,240
1883,2.0,248,11,246,246
1985,2.0,247,23,246,246
2164,2.0,238,12,249,249
2123,2.0,230,11,248,248
1989,2.0,247,12,249,249
1992,2.0,247,13,248,248
2016,2.0,247,12,230,230
2171,2.0,238,5,240,240
1764,2.0,246,5,238,238
2005,2.0,249,12,230,230
1833,2.0,236,12,247,247
2010,2.0,249,12,247,247
2015,2.0,240,21,247,247
1846,2.0,236,12,230,230
2017,2.0,247,12,236,236
2175,2.0,238,5,240,240
2177,2.0,238,5,246,246
2124,2.0,230,12,247,247
2187,2.0,238,12,249,249
1782,2.0,246,5,238,238
2025,2.0,247,21,240,240
2028,2.0,247,12,236,236
2040,2.0,247,13,248,248
2045,2.0,247,12,236,236
2016,2.0,240,3,248,248
2025,2.0,240,21,249,249
1784,2.0,246,11,230,230
1889,2.0,248,21,238,238
2125,2.0,230,11,246,246
1849,2.0,236,7,249,249
2187,2.0,238,5,236,236
2189,2.0,238,12,230,230
1790,2.0,246,23,247,247
2127,2.0,230,11,248,248
1795,2.0,246,11,248,248
2192,2.0,238,6,247,247
2195,2.0,238,6,247,247
1853,2.0,236,21,248,248
2048,2.0,247,23,246,246
2070,2.0,247,6,238,238
2033,2.0,240,5,246,246
2039,2.0,240,5,246,246
2072,2.0,247,12,236,236
2017,2.0,249,7,236,236
2077,2.0,247,12,249,249
2044,2.0,240,21,230,230
1798,2.0,246,11,248,248
2026,2.0,249,8,248,248
2032,2.0,249,12,247,247
2064,2.0,240,5,238,238
2080,2.0,247,12,249,249
2032,2.0,249,12,230,230
1902,2.0,248,21,238,238
1855,2.0,236,12,247,247
2222,2.0,238,12,249,249
2088,2.0,247,23,246,246
2130,2.0,230,12,236,236
2133,2.0,230,12,236,236
2043,2.0,249,12,247,247
2047,2.0,249,21,240,240
2098,2.0,247,23,246,246
1863,2.0,236,5,246,246
2100,2.0,247,6,238,238
1799,2.0,246,5,236,236
1800,2.0,246,11,248,248
1904,2.0,248,8,249,249
1906,2.0,248,13,247,247
2048,2.0,249,12,247,247
1827,2.0,246,5,236,236
2055,2.0,249,12,230,230
2227,2.0,238,12,230,230
2073,2.0,240,21,230,230
2103,2.0,247,21,240,240
1869,2.0,236,5,246,246
1873,2.0,236,12,230,230
2076,2.0,240,21,230,230
2135,2.0,230,12,247,247
2106,2.0,247,13,248,248
1878,2.0,236,21,248,248
1842,2.0,246,5,236,236
1882,2.0,236,5,240,240
2060,2.0,249,8,248,248
2113,2.0,247,6,238,238
1907,2.0,248,11,246,246
1885,2.0,236,5,238,238
1913,2.0,248,11,230,230
2228,2.0,238,5,246,246
2114,2.0,247,12,249,249
1852,2.0,246,5,240,240
1865,2.0,246,11,230,230
1915,2.0,248,8,249,249
2148,2.0,230,21,240,240
1888,2.0,236,5,246,246
2153,2.0,230,12,236,236
2229,2.0,238,6,247,247
1868,2.0,246,11,248,248
1896,2.0,236,5,246,246
2232,2.0,238,12,249,249
1916,2.0,248,13,247,247
1870,2.0,246,1,249,249
2154,2.0,230,12,238,238
2062,2.0,249,1,246,246
1900,2.0,236,12,247,247
2123,2.0,247,12,230,230
1901,2.0,236,12,230,230
2080,2.0,240,3,248,248
1904,2.0,236,21,248,248
1925,2.0,248,21,236,236
2125,2.0,247,6,238,238
2126,2.0,247,12,249,249
1870,2.0,246,23,247,247
1925,2.0,248,11,230,230
1911,2.0,236,12,230,230
2132,2.0,247,21,240,240
1871,2.0,246,5,236,236
2085,2.0,240,5,238,238
2158,2.0,230,11,246,246
2161,2.0,230,11,248,248
2088,2.0,240,21,247,247
2180,2.0,230,11,246,246
2075,2.0,249,8,248,248
1872,2.0,246,5,238,238
2090,2.0,240,21,230,230
2186,2.0,230,11,248,248
1912,2.0,236,7,249,249
1912,2.0,236,5,240,240
1877,2.0,246,5,236,236
2192,2.0,230,11,248,248
1916,2.0,236,5,246,246
2093,2.0,240,3,248,248
1916,2.0,236,12,230,230
2136,2.0,247,21,240,240
2244,2.0,238,12,249,249
2193,2.0,230,12,238,238
1881,2.0,246,1,249,249
1887,2.0,246,11,248,248
1895,2.0,246,11,248,248
1903,2.0,246,11,248,248
2193,2.0,230,12,236,236
2147,2.0,247,12,230,230
2194,2.0,230,12,249,249
2246,2.0,238,12,230,230
1909,2.0,246,5,236,236
2079,2.0,249,1,246,246
2093,2.0,240,3,248,248
1910,2.0,246,5,236,236
2085,2.0,249,21,240,240
2247,2.0,238,21,248,248
2252,2.0,238,6,247,247
1932,2.0,236,12,247,247
2263,2.0,238,6,247,247
1930,2.0,248,8,249,249
2097,2.0,240,5,236,236
1934,2.0,236,12,247,247
2274,2.0,238,12,249,249
2104,2.0,240,5,238,238
2094,2.0,249,12,230,230
1938,2.0,236,12,247,247
1930,2.0,248,21,236,236
2275,2.0,238,12,249,249
1932,2.0,248,8,249,249
2107,2.0,240,5,236,236
1921,2.0,246,11,248,248
2110,2.0,240,5,236,236
2098,2.0,249,12,238,238
2150,2.0,247,21,240,240
2111,2.0,240,3,248,248
2116,2.0,249,12,230,230
2151,2.0,247,12,236,236
2279,2.0,238,21,248,248
2154,2.0,247,21,240,240
2157,2.0,247,13,248,248
1921,2.0,246,5,240,240
2280,2.0,238,21,248,248
2284,2.0,238,21,248,248
1939,2.0,248,21,238,238
1927,2.0,246,23,247,247
2284,2.0,238,5,240,240
1933,2.0,246,1,249,249
2122,2.0,249,1,246,246
2126,2.0,249,8,248,248
1942,2.0,248,3,240,240
1942,2.0,248,21,238,238
2284,2.0,238,5,240,240
2284,2.0,238,5,240,240
2157,2.0,247,13,248,248
2168,2.0,247,21,240,240
2287,2.0,238,5,246,246
2198,2.0,230,12,247,247
1939,2.0,246,5,236,236
2135,2.0,249,12,247,247
2200,2.0,230,12,247,247
1943,2.0,236,12,230,230
1941,2.0,246,5,240,240
2151,2.0,249,1,246,246
2113,2.0,240,21,249,249
2292,2.0,238,5,236,236
2296,2.0,238,5,240,240
2304,2.0,238,21,248,248
1945,2.0,248,21,236,236
2171,2.0,247,21,240,240
1955,2.0,236,5,240,240
2304,2.0,238,6,247,247
2151,2.0,249,8,248,248
2114,2.0,240,21,247,247
2173,2.0,247,23,246,246
1954,2.0,248,13,247,247
2116,2.0,240,21,230,230
2176,2.0,247,12,249,249
2202,2.0,230,11,248,248
2152,2.0,249,7,236,236
2305,2.0,238,5,236,236
2125,2.0,240,5,238,238
1971,2.0,236,21,248,248
1971,2.0,236,12,247,247
2204,2.0,230,12,236,236
2161,2.0,249,7,236,236
1942,2.0,246,11,230,230
1975,2.0,236,12,247,247
1945,2.0,246,23,247,247
1954,2.0,248,3,240,240
2179,2.0,247,23,246,246
2190,2.0,247,12,249,249
2200,2.0,247,23,246,246
2140,2.0,240,21,230,230
2144,2.0,240,21,247,247
1956,2.0,246,1,249,249
2206,2.0,230,21,240,240
2210,2.0,230,12,249,249
2213,2.0,230,21,240,240
2147,2.0,240,5,236,236
2204,2.0,247,21,240,240
1977,2.0,236,21,248,248
1965,2.0,246,11,230,230
2211,2.0,247,12,236,236
2155,2.0,240,21,230,230
1980,2.0,236,12,247,247
2217,2.0,247,12,249,249
2309,2.0,238,5,246,246
2157,2.0,240,5,236,236
2310,2.0,238,12,249,249
2165,2.0,240,21,230,230
1955,2.0,248,13,247,247
2217,2.0,247,6,238,238
2312,2.0,238,21,248,248
2217,2.0,247,13,248,248
1982,2.0,236,12,230,230
1972,2.0,246,11,248,248
2316,2.0,238,21,248,248
2174,2.0,240,3,248,248
2228,2.0,247,23,246,246
2234,2.0,247,21,240,240
2318,2.0,238,12,249,249
1957,2.0,248,21,236,236
2174,2.0,240,21,247,247
1977,2.0,246,5,238,238
2246,2.0,247,23,246,246
2174,2.0,240,5,246,246
1960,2.0,248,11,230,230
1971,2.0,248,8,249,249
2330,2.0,238,5,236,236
2332,2.0,238,5,240,240
1985,2.0,236,5,240,240
1985,2.0,246,5,240,240
1986,2.0,246,5,240,240
2333,2.0,238,5,236,236
2218,2.0,230,12,247,247
2345,2.0,238,12,249,249
2178,2.0,240,3,248,248
2346,2.0,238,12,230,230
2179,2.0,240,5,236,236
1995,2.0,246,5,236,236
2219,2.0,230,11,248,248
1996,2.0,246,11,230,230
2222,2.0,230,21,240,240
1996,2.0,246,11,248,248
2223,2.0,230,11,246,246
1987,2.0,236,21,248,248
1991,2.0,236,5,238,238
2226,2.0,230,12,247,247
2006,2.0,236,21,248,248
2182,2.0,240,21,249,249
1999,2.0,246,5,238,238
2246,2.0,247,13,248,248
2002,2.0,246,5,236,236
1971,2.0,248,21,236,236
2228,2.0,230,11,248,248
2346,2.0,238,5,246,246
2260,2.0,247,12,230,230
2006,2.0,246,11,230,230
1972,2.0,248,21,236,236
2006,2.0,236,5,246,246
1974,2.0,248,11,230,230
2010,2.0,236,5,240,240
2233,2.0,230,11,248,248
2012,2.0,246,23,247,247
2182,2.0,240,5,238,238
2263,2.0,247,21,240,240
2233,2.0,230,12,249,249
2353,2.0,238,12,230,230
2188,2.0,240,21,230,230
2018,2.0,246,11,230,230
2173,2.0,249,21,240,240
2265,2.0,247,13,248,248
2355,2.0,238,5,236,236
2234,2.0,230,12,249,249
2268,2.0,247,12,230,230
2366,2.0,238,5,246,246
1978,2.0,248,21,238,238
2269,2.0,247,13,248,248
2192,2.0,240,21,249,249
2234,2.0,230,21,240,240
2013,2.0,236,12,247,247
2014,2.0,236,5,246,246
2021,2.0,236,21,248,248
2199,2.0,240,5,236,236
2181,2.0,249,12,238,238
2202,2.0,240,21,247,247
1980,2.0,248,8,249,249
2284,2.0,247,13,248,248
2234,2.0,230,12,249,249
1991,2.0,248,13,247,247
2371,2.0,238,5,236,236
2383,2.0,238,5,240,240
2203,2.0,240,3,248,248
1994,2.0,248,11,246,246
2021,2.0,246,5,240,240
2207,2.0,240,5,246,246
2034,2.0,236,12,230,230
1998,2.0,248,13,247,247
2289,2.0,247,23,246,246
2404,2.0,238,5,236,236
2407,2.0,238,12,230,230
2001,2.0,248,3,240,240
2413,2.0,238,6,247,247
2022,2.0,246,11,230,230
2291,2.0,247,12,249,249
2208,2.0,240,5,246,246
2414,2.0,238,6,247,247
2003,2.0,248,3,240,240
2216,2.0,240,5,238,238
2005,2.0,248,3,240,240
2036,2.0,236,21,248,248
2040,2.0,236,12,247,247
2293,2.0,247,12,230,230
2236,2.0,230,12,236,236
2294,2.0,247,12,249,249
2026,2.0,246,1,249,249
2295,2.0,247,12,249,249
2183,2.0,249,12,238,238
2296,2.0,247,6,238,238
2032,2.0,246,23,247,247
2299,2.0,247,12,236,236
2243,2.0,230,11,246,246
2005,2.0,248,3,240,240
2244,2.0,230,12,236,236
2184,2.0,249,7,236,236
2014,2.0,248,21,238,238
2051,2.0,236,5,246,246
2196,2.0,249,12,238,238
2014,2.0,248,13,247,247
2416,2.0,238,5,246,246
2258,2.0,230,12,247,247
2300,2.0,247,12,236,236
2196,2.0,249,8,248,248
2259,2.0,230,12,249,249
2058,2.0,236,7,249,249
2308,2.0,247,13,248,248
2061,2.0,236,5,240,240
2202,2.0,249,1,246,246
2420,2.0,238,12,230,230
2063,2.0,236,12,247,247
2424,2.0,238,5,246,246
2015,2.0,248,8,249,249
2033,2.0,246,5,240,240
2016,2.0,248,8,249,249
2310,2.0,247,13,248,248
2082,2.0,236,5,238,238
2213,2.0,249,21,240,240
2090,2.0,236,7,249,249
2220,2.0,249,12,230,230
2228,2.0,249,8,248,248
2035,2.0,246,1,249,249
2311,2.0,247,23,246,246
2312,2.0,247,21,240,240
2316,2.0,247,23,246,246
2025,2.0,248,8,249,249
2217,2.0,240,5,236,236
2317,2.0,247,23,246,246
2241,2.0,240,21,247,247
2090,2.0,236,21,248,248
2268,2.0,230,11,248,248
2091,2.0,236,5,240,240
2041,2.0,246,23,247,247
2426,2.0,238,5,236,236
2042,2.0,246,23,247,247
2320,2.0,247,12,249,249
2239,2.0,249,12,230,230
2033,2.0,248,3,240,240
2338,2.0,247,23,246,246
2248,2.0,240,21,247,247
2247,2.0,249,8,248,248
2279,2.0,230,12,247,247
2426,2.0,238,5,240,240
2264,2.0,249,12,230,230
2428,2.0,238,21,248,248
2281,2.0,230,12,238,238
2039,2.0,248,21,236,236
2092,2.0,236,5,238,238
2283,2.0,230,11,246,246
2269,2.0,249,7,236,236
2256,2.0,240,5,236,236
2044,2.0,248,8,249,249
2262,2.0,240,21,247,247
2432,2.0,238,5,236,236
2339,2.0,247,12,230,230
2277,2.0,240,21,230,230
2049,2.0,246,11,248,248
2284,2.0,240,21,247,247
2061,2.0,246,11,248,248
2064,2.0,248,11,230,230
2073,2.0,248,11,230,230
2062,2.0,246,5,240,240
