Epoch,Total Events,Max events per LP,Mean,Std Dev
48549,1,1,0.006060606,0.077849894
48550,1,1,0.006097561,0.078086881
48551,1,1,0.006097561,0.078086881
48552,1,1,0.006097561,0.078086881
48553,1,1,0.006097561,0.078086881
48554,1,1,0.006134969,0.078326045
48555,1,1,0.006134969,0.078326045
48556,1,1,0.00617284,0.07856742
48557,3,2,0.018404908,0.174709376
48558,1,1,0.00621118,0.078811041
48559,1,1,0.00621118,0.078811041
48560,1,1,0.00625,0.079056942
48561,1,1,0.00621118,0.078811041
48562,1,1,0.00625,0.079056942
48563,1,1,0.00625,0.079056942
48564,1,1,0.00625,0.079056942
48565,1,1,0.00625,0.079056942
48566,1,1,0.006289308,0.079305159
48567,3,2,0.01875,0.176331413
48568,1,1,0.006329114,0.079555728
48569,1,1,0.006329114,0.079555728
48570,3,2,0.01910828,0.177999481
48571,3,2,0.018987342,0.17743821
48572,4,2,0.025641026,0.195058898
48573,4,2,0.025641026,0.195058898
48574,1,1,0.006535948,0.080845208
48575,1,1,0.006535948,0.080845208
48576,2,1,0.013157895,0.114327409
48577,4,2,0.026143791,0.196940828
48578,1,1,0.006666667,0.081649658
48579,1,1,0.006622517,0.081378846
48580,1,1,0.006666667,0.081649658
48581,1,1,0.006666667,0.081649658
48582,1,1,0.006711409,0.081923192
48583,1,1,0.006711409,0.081923192
48584,2,2,0.013513514,0.164398987
48585,2,2,0.013513514,0.164398987
48586,1,1,0.006802721,0.08247861
48587,5,2,0.033783784,0.245102798
48588,5,2,0.033783784,0.245102798
48589,1,1,0.006849315,0.082760589
48590,1,1,0.006896552,0.08304548
48591,1,1,0.006896552,0.08304548
48592,3,3,0.020833333,0.25
48593,3,3,0.020833333,0.25
48594,1,1,0.006993007,0.083624201
48595,1,1,0.006993007,0.083624201
48596,1,1,0.006993007,0.083624201
48597,1,1,0.006993007,0.083624201
48598,1,1,0.007042254,0.083918136
48599,1,1,0.007042254,0.083918136
48600,1,1,0.007092199,0.084215192
48601,3,2,0.021276596,0.187772092
48602,4,2,0.028368794,0.237344307
48603,1,1,0.007194245,0.084818893
48604,1,1,0.007142857,0.084515425
48605,1,1,0.007194245,0.084818893
48606,1,1,0.007194245,0.084818893
48607,1,1,0.007246377,0.085125653
48608,1,1,0.007246377,0.085125653
48609,1,1,0.00729927,0.085435766
48610,3,2,0.02173913,0.189790176
48611,2,1,0.014705882,0.120817838
48612,2,1,0.01459854,0.120379392
48613,1,1,0.007407407,0.086066297
48614,1,1,0.007407407,0.086066297
48615,1,1,0.007462687,0.086386843
48616,3,2,0.022222222,0.191874752
48617,1,1,0.007518797,0.086710997
48618,2,1,0.015037594,0.122162485
48619,1,1,0.007518797,0.086710997
48620,4,4,0.03030303,0.348155312
48621,8,4,0.060150376,0.488649941
48622,1,1,0.007633588,0.087370406
48623,1,1,0.007633588,0.087370406
48624,1,1,0.007692308,0.087705802
48625,1,1,0.007692308,0.087705802
48626,1,1,0.007751938,0.088045091
48627,1,1,0.007751938,0.088045091
48628,1,1,0.0078125,0.088388348
48629,1,1,0.0078125,0.088388348
48630,2,2,0.015748031,0.177471302
48631,5,3,0.039370079,0.31876684
48632,5,3,0.039370079,0.31876684
48633,3,3,0.024,0.268328157
48634,3,3,0.024,0.268328157
48635,2,2,0.016129032,0.179605302
48636,4,2,0.032,0.251960058
48637,2,2,0.016260163,0.180333927
48638,2,2,0.016129032,0.179605302
48639,1,1,0.008130081,0.090166963
48640,1,1,0.008130081,0.090166963
48641,1,1,0.008196721,0.090535746
48642,1,1,0.008196721,0.090535746
48643,5,3,0.041322314,0.326514273
48644,7,3,0.05785124,0.371876338
48645,5,4,0.042372881,0.378798546
48646,10,4,0.084033613,0.461754795
48647,6,2,0.051724138,0.290272064
48648,21,3,0.185840708,0.620320663
48649,40,5,0.350877193,0.830635285
48650,200,10,1.834862385,1.974437386
48651,1,1,0.008130081,0.090166963
48652,1,1,0.008130081,0.090166963
48653,1,1,0.008130081,0.090166963
48654,1,1,0.008130081,0.090166963
48655,1,1,0.008196721,0.090535746
48656,1,1,0.008196721,0.090535746
48657,1,1,0.008264463,0.090909091
48658,1,1,0.008264463,0.090909091
48659,1,1,0.008333333,0.091287093
48660,1,1,0.008333333,0.091287093
48661,1,1,0.008333333,0.091287093
48662,1,1,0.008333333,0.091287093
48663,1,1,0.008333333,0.091287093
48664,3,2,0.024793388,0.202600178
48665,1,1,0.008403361,0.09166985
48666,1,1,0.008403361,0.09166985
48667,1,1,0.008403361,0.09166985
48668,1,1,0.008403361,0.09166985
48669,2,1,0.016949153,0.129631354
48670,2,1,0.016806723,0.129090251
48671,1,1,0.008474576,0.092057462
48672,1,1,0.008474576,0.092057462
48673,1,1,0.008547009,0.092450033
48674,1,1,0.008547009,0.092450033
48675,1,1,0.008547009,0.092450033
48676,1,1,0.008547009,0.092450033
48677,1,1,0.00862069,0.092847669
48678,1,1,0.00862069,0.092847669
48679,1,1,0.008695652,0.093250481
48680,1,1,0.00862069,0.092847669
48681,1,1,0.008695652,0.093250481
48682,1,1,0.008695652,0.093250481
48683,1,1,0.008695652,0.093250481
48684,1,1,0.008695652,0.093250481
48685,1,1,0.00877193,0.093658581
48686,1,1,0.00877193,0.093658581
48687,1,1,0.008849558,0.094072087
48688,3,2,0.026315789,0.208684303
48689,1,1,0.008928571,0.094491118
48690,1,1,0.008928571,0.094491118
48691,1,1,0.008928571,0.094491118
48692,1,1,0.008928571,0.094491118
48693,1,1,0.009009009,0.0949158
48694,1,1,0.009009009,0.0949158
48695,1,1,0.009090909,0.095346259
48696,3,2,0.027027027,0.211464996
48697,1,1,0.009174312,0.095782629
48698,1,1,0.009090909,0.095346259
48699,1,1,0.009174312,0.095782629
48700,4,2,0.036363636,0.231757257
48701,1,1,0.009259259,0.096225045
48702,1,1,0.009345794,0.096673649
48703,1,1,0.009433962,0.097128586
48704,2,1,0.018867925,0.136704901
48705,1,1,0.00952381,0.097590007
48706,1,1,0.009615385,0.098058068
48707,6,2,0.057142857,0.271341802
48708,7,2,0.067961165,0.289086998
48709,238,9,1.830769231,1.489698276
48710,1,1,0.007462687,0.086386843
48711,1,1,0.007462687,0.086386843
48712,1,1,0.007518797,0.086710997
48713,1,1,0.007462687,0.086386843
48714,1,1,0.007518797,0.086710997
48715,1,1,0.007518797,0.086710997
48716,1,1,0.007518797,0.086710997
48717,1,1,0.007518797,0.086710997
48718,1,1,0.007575758,0.087038828
48719,1,1,0.007575758,0.087038828
48720,2,1,0.015267176,0.123084263
48721,4,2,0.030075188,0.211052544
48722,1,1,0.007692308,0.087705802
48723,1,1,0.007692308,0.087705802
48724,1,1,0.007692308,0.087705802
48725,1,1,0.007692308,0.087705802
48726,1,1,0.007751938,0.088045091
48727,1,1,0.007692308,0.087705802
48728,1,1,0.007751938,0.088045091
48729,1,1,0.007751938,0.088045091
48730,1,1,0.0078125,0.088388348
48731,1,1,0.0078125,0.088388348
48732,1,1,0.0078125,0.088388348
48733,3,2,0.023255814,0.19625861
48734,1,1,0.007874016,0.088735651
48735,3,2,0.0234375,0.197018875
48736,1,1,0.007936508,0.089087081
48737,1,1,0.007936508,0.089087081
48738,1,1,0.007936508,0.089087081
48739,1,1,0.007936508,0.089087081
48740,2,1,0.016,0.125980029
48741,4,2,0.031496063,0.215914735
48742,1,1,0.008064516,0.089802651
48743,2,1,0.016129032,0.126482813
48744,3,2,0.024,0.199353795
48745,1,1,0.008130081,0.090166963
48746,1,1,0.008130081,0.090166963
48747,1,1,0.008130081,0.090166963
48748,1,1,0.008130081,0.090166963
48749,1,1,0.008196721,0.090535746
48750,1,1,0.008196721,0.090535746
48751,1,1,0.008264463,0.090909091
48752,1,1,0.008264463,0.090909091
48753,1,1,0.008333333,0.091287093
48754,2,1,0.016666667,0.128555866
48755,1,1,0.008403361,0.09166985
48756,1,1,0.008403361,0.09166985
48757,1,1,0.008403361,0.09166985
48758,1,1,0.008474576,0.092057462
48759,1,1,0.008474576,0.092057462
48760,1,1,0.008547009,0.092450033
48761,1,1,0.008547009,0.092450033
48762,1,1,0.00862069,0.092847669
48763,1,1,0.00862069,0.092847669
48764,2,2,0.017391304,0.186500962
48765,2,2,0.017391304,0.186500962
48766,1,1,0.00877193,0.093658581
48767,1,1,0.00877193,0.093658581
48768,1,1,0.008849558,0.094072087
48769,1,1,0.008849558,0.094072087
48770,1,1,0.008928571,0.094491118
48771,1,1,0.008928571,0.094491118
48772,1,1,0.009009009,0.0949158
48773,1,1,0.008928571,0.094491118
48774,1,1,0.009009009,0.0949158
48775,1,1,0.008928571,0.094491118
48776,1,1,0.009009009,0.0949158
48777,3,2,0.026785714,0.210525787
48778,2,2,0.018181818,0.190692518
48779,2,2,0.018018018,0.189831599
48780,1,1,0.009090909,0.095346259
48781,1,1,0.009090909,0.095346259
48782,1,1,0.009090909,0.095346259
48783,1,1,0.009090909,0.095346259
48784,2,2,0.018348624,0.191565257
48785,2,2,0.018348624,0.191565257
48786,1,1,0.009259259,0.096225045
48787,3,2,0.027522936,0.213381748
48788,2,2,0.018691589,0.193347298
48789,2,2,0.018691589,0.193347298
48790,2,1,0.018867925,0.136704901
48791,1,1,0.00952381,0.097590007
48792,1,1,0.009615385,0.098058068
48793,6,2,0.058252427,0.307591616
48794,6,2,0.058823529,0.309055713
48795,133,6,1.220183486,1.300696382
48796,1,1,0.007246377,0.085125653
48797,1,1,0.007246377,0.085125653
48798,1,1,0.007246377,0.085125653
48799,1,1,0.007246377,0.085125653
48800,1,1,0.00729927,0.085435766
48801,1,1,0.00729927,0.085435766
48802,1,1,0.007352941,0.085749293
48803,1,1,0.007352941,0.085749293
48804,1,1,0.007352941,0.085749293
48805,1,1,0.00729927,0.085435766
48806,1,1,0.007352941,0.085749293
48807,1,1,0.00729927,0.085435766
48808,1,1,0.007352941,0.085749293
48809,1,1,0.007352941,0.085749293
48810,1,1,0.007352941,0.085749293
48811,1,1,0.007352941,0.085749293
48812,2,1,0.014814815,0.121261109
48813,4,2,0.029411765,0.20874143
48814,1,1,0.007462687,0.086386843
48815,1,1,0.007462687,0.086386843
48816,1,1,0.007462687,0.086386843
48817,1,1,0.007462687,0.086386843
48818,1,1,0.007518797,0.086710997
48819,1,1,0.007518797,0.086710997
48820,1,1,0.007518797,0.086710997
48821,1,1,0.007462687,0.086386843
48822,1,1,0.007518797,0.086710997
48823,1,1,0.007462687,0.086386843
48824,1,1,0.007518797,0.086710997
48825,1,1,0.007518797,0.086710997
48826,2,2,0.015151515,0.174077656
48827,2,2,0.015151515,0.174077656
48828,1,1,0.007575758,0.087038828
48829,1,1,0.007575758,0.087038828
48830,1,1,0.007633588,0.087370406
48831,1,1,0.007575758,0.087038828
48832,1,1,0.007633588,0.087370406
48833,1,1,0.007633588,0.087370406
48834,1,1,0.007633588,0.087370406
48835,1,1,0.007633588,0.087370406
48836,1,1,0.007692308,0.087705802
48837,1,1,0.007633588,0.087370406
48838,1,1,0.007692308,0.087705802
48839,1,1,0.007633588,0.087370406
48840,1,1,0.007692308,0.087705802
48841,1,1,0.007692308,0.087705802
48842,1,1,0.007751938,0.088045091
48843,2,1,0.015503876,0.124027223
48844,1,1,0.0078125,0.088388348
48845,1,1,0.007874016,0.088735651
48846,3,2,0.0234375,0.197018875
48847,1,1,0.007936508,0.089087081
48848,1,1,0.007936508,0.089087081
48849,1,1,0.008,0.089442719
48850,1,1,0.008,0.089442719
48851,1,1,0.008064516,0.089802651
48852,1,1,0.008064516,0.089802651
48853,2,1,0.016260163,0.126991663
48854,2,1,0.016129032,0.126482813
48855,1,1,0.008196721,0.090535746
48856,1,1,0.008196721,0.090535746
48857,1,1,0.008264463,0.090909091
48858,1,1,0.008264463,0.090909091
48859,1,1,0.008333333,0.091287093
48860,1,1,0.008333333,0.091287093
48861,1,1,0.008403361,0.09166985
48862,3,2,0.025,0.203436857
48863,1,1,0.008474576,0.092057462
48864,1,1,0.008474576,0.092057462
48865,3,3,0.025641026,0.277350098
48866,3,3,0.025641026,0.277350098
48867,1,1,0.00862069,0.092847669
48868,1,1,0.00862069,0.092847669
48869,1,1,0.008695652,0.093250481
48870,2,1,0.017391304,0.131296417
48871,1,1,0.00877193,0.093658581
48872,1,1,0.008849558,0.094072087
48873,1,1,0.008849558,0.094072087
48874,1,1,0.008928571,0.094491118
48875,1,1,0.008928571,0.094491118
48876,1,1,0.009009009,0.0949158
48877,1,1,0.009009009,0.0949158
48878,1,1,0.009090909,0.095346259
48879,1,1,0.009090909,0.095346259
48880,1,1,0.009174312,0.095782629
48881,6,2,0.054545455,0.297893634
48882,5,2,0.045454545,0.283696557
48883,1,1,0.009345794,0.096673649
48884,1,1,0.009433962,0.097128586
48885,1,1,0.009433962,0.097128586
48886,2,1,0.019047619,0.137347985
48887,3,1,0.028846154,0.168184525
48888,7,2,0.068627451,0.322729814
48889,16,2,0.161616162,0.467452294
48890,199,5,1.932038835,0.972787947
48891,1,1,0.005649718,0.075164603
48892,1,1,0.005649718,0.075164603
48893,2,1,0.011299435,0.105996385
48894,2,1,0.011299435,0.105996385
48895,1,1,0.005681818,0.075377836
48896,1,1,0.005681818,0.075377836
48897,2,1,0.011428571,0.106596857
48898,2,1,0.011363636,0.106295349
48899,1,1,0.005714286,0.075592895
48900,1,1,0.005714286,0.075592895
48901,1,1,0.005714286,0.075592895
48902,1,1,0.005714286,0.075592895
48903,3,1,0.017142857,0.130176084
48904,3,1,0.017045455,0.129810051
48905,1,1,0.005747126,0.075809804
48906,1,1,0.005747126,0.075809804
48907,1,1,0.005780347,0.076028592
48908,1,1,0.005780347,0.076028592
48909,1,1,0.005780347,0.076028592
48910,3,2,0.017241379,0.169123478
48911,2,2,0.011627907,0.15249857
48912,2,2,0.011627907,0.15249857
48913,2,1,0.011627907,0.10751701
48914,4,2,0.023121387,0.185326777
48915,1,1,0.005847953,0.076471911
48916,1,1,0.005847953,0.076471911
48917,1,1,0.005882353,0.076696499
48918,1,1,0.005847953,0.076471911
48919,2,1,0.011764706,0.10814385
48920,2,1,0.011764706,0.10814385
48921,1,1,0.005952381,0.077151675
48922,3,2,0.017751479,0.171595204
48923,1,1,0.005988024,0.077382323
48924,1,1,0.005988024,0.077382323
48925,1,1,0.005988024,0.077382323
48926,1,1,0.005988024,0.077382323
48927,1,1,0.006024096,0.077615053
48928,1,1,0.006024096,0.077615053
48929,1,1,0.006060606,0.077849894
48930,1,1,0.006060606,0.077849894
48931,1,1,0.006060606,0.077849894
48932,1,1,0.006060606,0.077849894
48933,1,1,0.006097561,0.078086881
48934,1,1,0.006097561,0.078086881
48935,1,1,0.006097561,0.078086881
48936,1,1,0.006097561,0.078086881
48937,2,1,0.012269939,0.110427344
48938,2,1,0.012195122,0.110092258
48939,2,1,0.012345679,0.110765508
48940,2,1,0.012345679,0.110765508
48941,3,2,0.01875,0.176331413
48942,3,2,0.01875,0.176331413
48943,1,1,0.006289308,0.079305159
48944,1,1,0.006289308,0.079305159
48945,1,1,0.006329114,0.079555728
48946,1,1,0.006329114,0.079555728
48947,1,1,0.006369427,0.079808688
48948,1,1,0.006369427,0.079808688
48949,1,1,0.006410256,0.080064077
48950,1,1,0.006410256,0.080064077
48951,1,1,0.006410256,0.080064077
48952,1,1,0.006410256,0.080064077
48953,1,1,0.006410256,0.080064077
48954,1,1,0.006410256,0.080064077
48955,3,1,0.019354839,0.138215329
48956,5,2,0.031847134,0.209406431
48957,1,1,0.006451613,0.080321933
48958,1,1,0.006451613,0.080321933
48959,2,1,0.012987013,0.113587546
48960,4,2,0.025806452,0.195680202
48961,1,1,0.006578947,0.081110711
48962,1,1,0.006535948,0.080845208
48963,1,1,0.006578947,0.081110711
48964,1,1,0.006535948,0.080845208
48965,1,1,0.006578947,0.081110711
48966,1,1,0.006578947,0.081110711
48967,1,1,0.006578947,0.081110711
48968,1,1,0.006578947,0.081110711
48969,1,1,0.006622517,0.081378846
48970,3,2,0.019736842,0.180887977
48971,1,1,0.006666667,0.081649658
48972,1,1,0.006666667,0.081649658
48973,1,1,0.006666667,0.081649658
48974,1,1,0.006666667,0.081649658
48975,1,1,0.006666667,0.081649658
48976,1,1,0.006666667,0.081649658
48977,1,1,0.006711409,0.081923192
48978,2,1,0.013422819,0.115464817
48979,1,1,0.006711409,0.081923192
48980,1,1,0.006711409,0.081923192
48981,1,1,0.006711409,0.081923192
48982,1,1,0.006756757,0.082199494
48983,1,1,0.006756757,0.082199494
48984,1,1,0.006756757,0.082199494
48985,1,1,0.006756757,0.082199494
48986,1,1,0.006802721,0.08247861
48987,3,2,0.020134228,0.182690059
48988,1,1,0.006802721,0.08247861
48989,1,1,0.006802721,0.08247861
48990,1,1,0.006802721,0.08247861
48991,1,1,0.006756757,0.082199494
48992,2,2,0.013605442,0.16495722
48993,2,2,0.013605442,0.16495722
48994,2,2,0.01369863,0.165521178
48995,2,2,0.01369863,0.165521178
48996,1,1,0.006896552,0.08304548
48997,2,1,0.013793103,0.117035542
48998,2,1,0.013888889,0.11743834
48999,2,1,0.013888889,0.11743834
49000,1,1,0.006993007,0.083624201
49001,1,1,0.007042254,0.083918136
49002,3,2,0.020979021,0.186461923
49003,1,1,0.007092199,0.084215192
49004,3,2,0.021126761,0.187113568
49005,1,1,0.007142857,0.084515425
49006,1,1,0.007142857,0.084515425
49007,1,1,0.007194245,0.084818893
49008,3,2,0.021582734,0.18911027
49009,2,2,0.014492754,0.170251306
49010,3,2,0.02189781,0.190477468
49011,3,2,0.02189781,0.190477468
49012,1,1,0.007407407,0.086066297
49013,1,1,0.007407407,0.086066297
49014,1,1,0.007462687,0.086386843
49015,1,1,0.007462687,0.086386843
49016,1,1,0.007518797,0.086710997
49017,3,2,0.02238806,0.192585023
49018,1,1,0.007575758,0.087038828
49019,1,1,0.007575758,0.087038828
49020,1,1,0.007633588,0.087370406
49021,1,1,0.007633588,0.087370406
49022,1,1,0.007692308,0.087705802
49023,1,1,0.007692308,0.087705802
49024,1,1,0.007751938,0.088045091
49025,1,1,0.007751938,0.088045091
49026,1,1,0.0078125,0.088388348
49027,1,1,0.007751938,0.088045091
49028,1,1,0.0078125,0.088388348
49029,1,1,0.0078125,0.088388348
49030,1,1,0.007874016,0.088735651
49031,5,2,0.0390625,0.263302579
49032,3,2,0.023809524,0.19856629
49033,1,1,0.008,0.089442719
49034,2,2,0.016129032,0.179605302
49035,4,2,0.032,0.251960058
49036,1,1,0.008130081,0.090166963
49037,1,1,0.008130081,0.090166963
49038,1,1,0.008196721,0.090535746
49039,5,3,0.040983607,0.298689728
49040,5,2,0.041322314,0.270699533
49041,5,4,0.042372881,0.378798546
49042,16,4,0.132231405,0.604733395
49043,12,4,0.101694915,0.460208621
49044,6,2,0.052631579,0.260771668
49045,16,3,0.144144144,0.600709381
49046,28,3,0.25,0.690997451
49047,187,8,1.747663551,1.584675777
49048,1,1,0.007692308,0.087705802
49049,1,1,0.007692308,0.087705802
49050,1,1,0.007751938,0.088045091
49051,1,1,0.007751938,0.088045091
49052,1,1,0.007751938,0.088045091
49053,1,1,0.007692308,0.087705802
49054,1,1,0.007751938,0.088045091
49055,1,1,0.007751938,0.088045091
49056,1,1,0.007751938,0.088045091
49057,1,1,0.007692308,0.087705802
49058,1,1,0.007751938,0.088045091
49059,1,1,0.007751938,0.088045091
49060,1,1,0.007751938,0.088045091
49061,1,1,0.007751938,0.088045091
49062,1,1,0.0078125,0.088388348
49063,1,1,0.007751938,0.088045091
49064,1,1,0.0078125,0.088388348
49065,1,1,0.0078125,0.088388348
49066,1,1,0.0078125,0.088388348
49067,1,1,0.0078125,0.088388348
49068,1,1,0.007874016,0.088735651
49069,1,1,0.007874016,0.088735651
49070,1,1,0.007874016,0.088735651
49071,1,1,0.007874016,0.088735651
49072,1,1,0.007874016,0.088735651
49073,1,1,0.007874016,0.088735651
49074,1,1,0.007936508,0.089087081
49075,3,2,0.023622047,0.197788043
49076,1,1,0.008,0.089442719
49077,2,1,0.016,0.125980029
49078,2,1,0.016129032,0.126482813
49079,1,1,0.008064516,0.089802651
49080,1,1,0.008064516,0.089802651
49081,1,1,0.008130081,0.090166963
49082,1,1,0.008130081,0.090166963
49083,1,1,0.008130081,0.090166963
49084,1,1,0.008196721,0.090535746
49085,1,1,0.008196721,0.090535746
49086,1,1,0.008196721,0.090535746
49087,1,1,0.008196721,0.090535746
49088,1,1,0.008264463,0.090909091
49089,1,1,0.008264463,0.090909091
49090,1,1,0.008333333,0.091287093
49091,3,2,0.024793388,0.202600178
49092,1,1,0.008403361,0.09166985
49093,1,1,0.008403361,0.09166985
49094,1,1,0.008474576,0.092057462
49095,1,1,0.008474576,0.092057462
49096,1,1,0.008547009,0.092450033
49097,1,1,0.008547009,0.092450033
49098,1,1,0.00862069,0.092847669
49099,1,1,0.00862069,0.092847669
49100,1,1,0.008695652,0.093250481
49101,1,1,0.008695652,0.093250481
49102,1,1,0.008695652,0.093250481
49103,1,1,0.008695652,0.093250481
49104,1,1,0.00877193,0.093658581
49105,3,2,0.026086957,0.207781496
49106,1,1,0.008849558,0.094072087
49107,1,1,0.008849558,0.094072087
49108,1,1,0.008928571,0.094491118
49109,3,2,0.026315789,0.208684303
49110,2,2,0.017857143,0.188982237
49111,4,2,0.03539823,0.264885539
49112,1,1,0.009009009,0.0949158
49113,1,1,0.009009009,0.0949158
49114,1,1,0.009090909,0.095346259
49115,1,1,0.009090909,0.095346259
49116,1,1,0.009174312,0.095782629
49117,1,1,0.009174312,0.095782629
49118,1,1,0.009259259,0.096225045
49119,1,1,0.009345794,0.096673649
49120,1,1,0.009345794,0.096673649
49121,3,2,0.028301887,0.216357164
49122,5,2,0.046728972,0.252653001
49123,2,1,0.019417476,0.138661849
49124,2,1,0.019607843,0.139333076
49125,11,2,0.107843137,0.342005233
49126,218,6,1.946428571,1.300306864
49127,1,1,0.005494505,0.074124932
49128,1,1,0.005494505,0.074124932
49129,1,1,0.005494505,0.074124932
49130,1,1,0.005494505,0.074124932
49131,1,1,0.005494505,0.074124932
49132,1,1,0.005494505,0.074124932
49133,1,1,0.005494505,0.074124932
49134,1,1,0.005494505,0.074124932
49135,1,1,0.005524862,0.074329415
49136,1,1,0.005494505,0.074124932
49137,1,1,0.005524862,0.074329415
49138,1,1,0.005524862,0.074329415
49139,1,1,0.005524862,0.074329415
49140,1,1,0.005524862,0.074329415
49141,1,1,0.005555556,0.074535599
49142,1,1,0.005524862,0.074329415
49143,1,1,0.005555556,0.074535599
49144,1,1,0.005555556,0.074535599
49145,1,1,0.005555556,0.074535599
49146,1,1,0.005555556,0.074535599
49147,1,1,0.005586592,0.074743509
49148,1,1,0.005586592,0.074743509
49149,1,1,0.005586592,0.074743509
49150,1,1,0.005586592,0.074743509
49151,1,1,0.005617978,0.074953169
49152,1,1,0.005586592,0.074743509
49153,1,1,0.005617978,0.074953169
49154,1,1,0.005617978,0.074953169
49155,1,1,0.005617978,0.074953169
49156,1,1,0.005586592,0.074743509
49157,1,1,0.005617978,0.074953169
49158,1,1,0.005617978,0.074953169
49159,1,1,0.005617978,0.074953169
49160,1,1,0.005617978,0.074953169
49161,1,1,0.005617978,0.074953169
49162,1,1,0.005586592,0.074743509
49163,1,1,0.005617978,0.074953169
49164,1,1,0.005617978,0.074953169
49165,2,1,0.011299435,0.105996385
49166,5,2,0.028089888,0.196861685
49167,2,1,0.011363636,0.106295349
49168,1,1,0.005681818,0.075377836
49169,1,1,0.005714286,0.075592895
49170,1,1,0.005714286,0.075592895
49171,1,1,0.005747126,0.075809804
49172,1,1,0.005747126,0.075809804
49173,1,1,0.005780347,0.076028592
49174,1,1,0.005780347,0.076028592
49175,1,1,0.005813953,0.076249285
49176,1,1,0.005813953,0.076249285
49177,1,1,0.005847953,0.076471911
49178,1,1,0.005847953,0.076471911
49179,1,1,0.005847953,0.076471911
49180,1,1,0.005847953,0.076471911
49181,1,1,0.005847953,0.076471911
49182,1,1,0.005813953,0.076249285
49183,1,1,0.005847953,0.076471911
49184,2,1,0.011695906,0.107829064
49185,3,1,0.017647059,0.132053845
49186,2,1,0.01183432,0.108461409
49187,1,1,0.00591716,0.076923077
49188,1,1,0.00591716,0.076923077
49189,1,1,0.005952381,0.077151675
49190,1,1,0.00591716,0.076923077
49191,1,1,0.005952381,0.077151675
49192,1,1,0.00591716,0.076923077
49193,1,1,0.005952381,0.077151675
49194,1,1,0.005952381,0.077151675
49195,1,1,0.005952381,0.077151675
49196,1,1,0.00591716,0.076923077
49197,1,1,0.005952381,0.077151675
49198,1,1,0.005952381,0.077151675
49199,3,1,0.017964072,0.133220258
49200,3,1,0.017964072,0.133220258
49201,1,1,0.006097561,0.078086881
49202,1,1,0.006097561,0.078086881
49203,2,2,0.012269939,0.15665209
49204,2,2,0.012269939,0.15665209
49205,1,1,0.006134969,0.078326045
49206,1,1,0.006097561,0.078086881
49207,2,2,0.012269939,0.15665209
49208,3,2,0.018404908,0.174709376
49209,1,1,0.00617284,0.07856742
49210,1,1,0.00617284,0.07856742
49211,1,1,0.00617284,0.07856742
49212,1,1,0.00621118,0.078811041
49213,1,1,0.00617284,0.07856742
49214,1,1,0.00621118,0.078811041
49215,2,1,0.01242236,0.111106798
49216,1,1,0.00625,0.079056942
49217,1,1,0.00625,0.079056942
49218,1,1,0.00625,0.079056942
49219,1,1,0.006289308,0.079305159
49220,1,1,0.006289308,0.079305159
49221,1,1,0.006329114,0.079555728
49222,1,1,0.006329114,0.079555728
49223,1,1,0.006369427,0.079808688
49224,1,1,0.006369427,0.079808688
49225,4,1,0.025477707,0.158075144
49226,4,1,0.025477707,0.158075144
49227,1,1,0.006451613,0.080321933
49228,1,1,0.006451613,0.080321933
49229,1,1,0.006493506,0.080582296
49230,3,2,0.019354839,0.179138187
49231,2,2,0.013071895,0.161690417
49232,2,2,0.013071895,0.161690417
49233,1,1,0.006578947,0.081110711
49234,1,1,0.006578947,0.081110711
49235,1,1,0.006622517,0.081378846
49236,1,1,0.006578947,0.081110711
49237,1,1,0.006622517,0.081378846
49238,1,1,0.006622517,0.081378846
49239,2,2,0.013333333,0.163299316
49240,4,2,0.026315789,0.228654817
49241,1,1,0.006666667,0.081649658
49242,1,1,0.006666667,0.081649658
49243,1,1,0.006711409,0.081923192
49244,3,2,0.01986755,0.181482733
49245,1,1,0.006711409,0.081923192
49246,1,1,0.006711409,0.081923192
49247,1,1,0.006756757,0.082199494
49248,1,1,0.006756757,0.082199494
49249,1,1,0.006802721,0.08247861
49250,3,2,0.02027027,0.183302827
49251,1,1,0.006849315,0.082760589
49252,1,1,0.006849315,0.082760589
49253,1,1,0.006896552,0.08304548
49254,2,1,0.013793103,0.117035542
49255,1,1,0.006944444,0.083333333
49256,1,1,0.006993007,0.083624201
49257,1,1,0.006993007,0.083624201
49258,2,2,0.014084507,0.167836272
49259,2,2,0.013986014,0.167248402
49260,1,1,0.007042254,0.083918136
49261,1,1,0.007042254,0.083918136
49262,2,1,0.014184397,0.118672154
49263,4,2,0.027972028,0.203630982
49264,1,1,0.007142857,0.084515425
49265,1,1,0.007142857,0.084515425
49266,1,1,0.007142857,0.084515425
49267,1,1,0.007142857,0.084515425
49268,1,1,0.007194245,0.084818893
49269,1,1,0.007194245,0.084818893
49270,1,1,0.007246377,0.085125653
49271,1,1,0.007246377,0.085125653
49272,1,1,0.00729927,0.085435766
49273,1,1,0.00729927,0.085435766
49274,1,1,0.007352941,0.085749293
49275,1,1,0.007352941,0.085749293
49276,1,1,0.007407407,0.086066297
49277,1,1,0.007407407,0.086066297
49278,1,1,0.007462687,0.086386843
49279,1,1,0.007462687,0.086386843
49280,2,2,0.015037594,0.173421994
49281,3,2,0.022556391,0.19330324
49282,1,1,0.007575758,0.087038828
49283,1,1,0.007633588,0.087370406
49284,1,1,0.007633588,0.087370406
49285,1,1,0.007692308,0.087705802
